taxonomy_account_name,ai_account_code,ai_acc_name,prod_account_name,prod_account_code,prod_parent_account_code,is_match,is_match_parent,unmatch_remark
เงินกู้ยืมระยะยาว,221800,เงินกู้ยืมระยะยาว,เงินกู้ยืมระยะยาว,221890,221800,False,True,
เงินกู้ยืมระยะยาวภายใต้โครงการแปลงสินทรัพย์เป็นหลักทรัพย์,,,เงินกู้ยืมระยะยาวภายใต้โครงการแปลงสินทรัพย์เป็นหลักทรัพย์,221890,221800,False,False,"122400-เงินกู้ยืมระยะยาวภายใต้โครงการแปลงสินทรัพย์เป็นหลักทรัพย์-เงินกู้ยืมระยะยาว-The closest match from the provided taxonomy list is  'เงินกู้ยืมระยะยาว' given the input query and metadata.  Therefore, I will select the set code and item in taxonomy based on the closest match. | "
หนี้สินอนุพันธ์,,,หนี้สินอนุพันธ์,222100,229999,False,False,"212100-หนี้สินอนุพันธ์-หนี้สินอนุพันธ์ - หมุนเวียน-The input name 'หนี้สินอนุพันธ์' matches directly with the item 'หนี้สินอนุพันธ์ - หมุนเวียน' in the provided taxonomy list. 
The input metadata financial_statement_type is งบฐานะการเงิน, fs_category is หนี้สินและส่วนของผู้ถือหุ้น. And the value of property 'fs_category' in the taxonomy list item 'หนี้สินอนุพันธ์ - หมุนเวียน' is related to 'หนี้สินและส่วนของผู้ถือหุ้น'.
Therefore, the correct SET Code is '212100' and Item in Taxonomy is 'หนี้สินอนุพันธ์ - หมุนเวียน'. | 212100-หนี้สินอนุพันธ์-หนี้สินอนุพันธ์ - หมุนเวียน-The input 'หนี้สินอนุพันธ์' matches the item 'หนี้สินอนุพันธ์ - หมุนเวียน' in the taxonomy list. Considering the fs_category  'หนี้สินและส่วนของผู้ถือหุ้น' from the input metadata,  'หนี้สินอนุพันธ์ - หมุนเวียน' is a more appropriate match. Therefore, the SET code is '212100'. | "
เงินกู้ยืมประเภทด้อยสิทธิ,221800,เงินกู้ยืมประเภทด้อยสิทธิ,เงินกู้ยืมประเภทด้อยสิทธิ,221890,221800,False,True,
ประมาณการหนี้สินสำหรับผลประโยชน์พนักงาน,,,ประมาณการหนี้สินสำหรับผลประโยชน์พนักงาน,222700,229999,False,False,212700-ประมาณการหนี้สินสำหรับผลประโยชน์พนักงาน-ประมาณการหนี้สินผลประโยชน์พนักงาน - หมุนเวียน-The input name 'ประมาณการหนี้สินสำหรับผลประโยชน์พนักงาน' is related to employee benefits. The input metadata  'fs_category' is 'หนี้สินและส่วนของผู้ถือหุ้น' is too broad.  The closest matching item in the taxonomy list is 'ประมาณการหนี้สินผลประโยชน์พนักงาน - หมุนเวียน' with set code '212700'. | 
รวมหนี้สิน,309999,รวมหนี้สิน,รวมหนี้สิน,209999,309999,False,True,
รายได้จากบัตรเครดิต,410108,รายได้จากบัตรเครดิต,รายได้จากบัตรเครดิต,410109,410108,False,True,
รายได้จากการให้กู้ยืม,410108,รายได้จากการให้กู้ยืม,รายได้จากการให้กู้ยืม,410109,410108,False,True,
หนี้สูญรับคืน,,,หนี้สูญรับคืน,430700,429999,False,False,"410109-หนี้สูญรับคืน-รายได้ดอกเบี้ย จากลูกหนี้เงินให้สินเชื่อ-The input mentions หนี้สูญรับคืน, which translates to bad debt recovered, and it's classified under รายได้ (revenue) in the financial statements. Therefore, the most relevant item from the taxonomy is รายได้ดอกเบี้ย จากลูกหนี้เงินให้สินเชื่อ (Interest Income From Loan Receivables). | "
กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,,,กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,439790,439700,False,False,"439740-กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว-กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากการขายสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน-The query mentions the term  'กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว' which is related to the disposal of non-financial assets. Although the fs_category does not match, the item 'กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากการขายสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน' explicitly includes this term in its description. | "
ค่าใช้จ่ายในการดำเนินงานและการบริหาร,422100,ค่าใช้จ่ายในการดำเนินงานและการบริหาร,ค่าใช้จ่ายในการดำเนินงานและการบริหาร,422120,422100,False,True,
ขาดทุนจากการขายและตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,,,ขาดทุนจากการขายและตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,439740,439700,False,False,"<NA>-ขาดทุนจากการขายและตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม-nan-There is no item in the taxonomy that fully matches the input query.  However, the closest match is '(กำไร) ขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์อื่น' based on the input query. | "
ผลกำไร(ขาดทุน)จากการป้องกันความเสี่ยงกระแสเงินสด,409998,กำไร(ขาดทุน)เบ็ดเสร็จอื่น-สุทธิจากภาษีรายการที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลังผลกำไร(ขาดทุน)จากการป้องกันความเสี่ยงกระแสเงินสด,ผลกำไร(ขาดทุน)จากการป้องกันความเสี่ยงกระแสเงินสด,440500,409998,False,True,
รายได้จากบัตรเครดิต,410108,รายได้จากบัตรเครดิต,รายได้จากบัตรเครดิต,410109,410108,False,True,
รายได้จากการให้กู้ยืม,410108,รายได้จากการให้กู้ยืม,รายได้จากการให้กู้ยืม,410109,410108,False,True,
หนี้สูญรับคืน,,,หนี้สูญรับคืน,430700,429999,False,False,"410109-หนี้สูญรับคืน-รายได้ดอกเบี้ย จากลูกหนี้เงินให้สินเชื่อ-The input mentions หนี้สูญรับคืน, which translates to bad debt recovered, and it's classified under รายได้ (revenue) in the financial statements. Therefore, the most relevant item from the taxonomy is รายได้ดอกเบี้ย จากลูกหนี้เงินให้สินเชื่อ (Interest Income From Loan Receivables). | "
กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,,,กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,439790,439700,False,False,"439740-กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว-กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากการขายสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน-The query mentions the term  'กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว' which is related to the disposal of non-financial assets. Although the fs_category does not match, the item 'กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากการขายสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน' explicitly includes this term in its description. | "
ค่าใช้จ่ายในการดำเนินงานและการบริหาร,422100,ค่าใช้จ่ายในการดำเนินงานและการบริหาร,ค่าใช้จ่ายในการดำเนินงานและการบริหาร,422120,422100,False,True,
ขาดทุนจากการขายและตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,,,ขาดทุนจากการขายและตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,439740,439700,False,False,"<NA>-ขาดทุนจากการขายและตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม-nan-There is no item in the taxonomy that fully matches the input query.  However, the closest match is '(กำไร) ขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์อื่น' based on the input query. | "
กำไรสำหรับงวด,,,กำไรสำหรับงวด,409991,409999,False,False,"409996-กำไรสำหรับงวด-กำไร (ขาดทุน) สุทธิ สำหรับงวด-The input name  ""กำไรสำหรับงวด""  can be mapped to multiple taxonomies.  However, considering the fs_category from the input metadata, the most relevant item in the taxonomy is  ""กำไร (ขาดทุน) สุทธิ สำหรับงวด"" with SET Code 409996. | 409996-กำไรสำหรับงวด-กำไร (ขาดทุน) สุทธิ สำหรับงวด-The input name 'กำไรสำหรับงวด' is a common name used to describe Net Profit (Loss) For The Period.  The financial_statement_type is งบกำไรขาดทุน, and fs_category is  in the input metadata. And the closest meaning in the Taxonomy list is กำไร (ขาดทุน) สุทธิ สำหรับงวด with set_code 409996 | 510100-กำไรสำหรับงวด-กำไร (ขาดทุน) สุทธิสำหรับงวด / ของบริษัทใหญ่-The query mentions ""กำไรสำหรับงวด"" which closely translates to ""Profit for the period"". This aligns with the meaning of taxonomy item ""กำไร (ขาดทุน) สุทธิสำหรับงวด / ของบริษัทใหญ่"" which translates to ""Net Profit (Loss) Attributable To Owners Of The Parent For The Period"".  Therefore, this item is chosen as the best match. | "
ผลกำไรจากการป้องกันความเสี่ยงกระแสเงินสด,,,ผลกำไรจากการป้องกันความเสี่ยงกระแสเงินสด,440500,409998,False,False,
ค่าใช้จ่ายภาษีเงินได้,,,ค่าใช้จ่ายภาษีเงินได้,514900,519997,False,False,"439800-ค่าใช้จ่ายภาษีเงินได้-ภาษีเงินได้-The query 'ค่าใช้จ่ายภาษีเงินได้' matches the meaning of taxonomy 'บางครั้งใช้ขื่อว่า ค่าใช้จ่ายภาษีเงินได้ หมายถึง ภาษีเงินได้นิติบุคคล ตามที่อยู่ในขอบเขตของมาตรฐานการบัญชี ฉบับที่ 12 เรื่อง ภาษีเงินได้' in the provided taxonomy list. And the value of fs_category is กำไรขาดทุน which is related to กำไรสำหรับงวด. | 439800-ค่าใช้จ่ายภาษีเงินได้-ภาษีเงินได้-The user's query (""ค่าใช้จ่ายภาษีเงินได้"") matches the meaning_of_taxonomy field in the Taxonomy list, indicating a match for ""ภาษีเงินได้"" with SET Code ""439800"". | "
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,,,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,510400,519997,False,False,"430700-ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น-(-The closest match from the provided taxonomy list is '(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น' which relates to Expected Credit Losses, but the input is missing the word กลับรายการ (reversal) in the phrase.  Therefore, it is highly likely that the input line item name needs to be revised.  However, based on the instruction, we will use item_in_taxonomy instead of fs_category because no item's fs_category in the provided taxonomy list is related to กำไรก่อนภาษีเงินได้.   | 430700-ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น-ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น-The query ""ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น"" matches the item ""(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น"" in the taxonomy list. Although the query does not include the term ""กลับรายการ"", the meaning is similar. Therefore, the SET code is 430700. | "
ขาดทุนจากการด้อยค่าสินทรัพย์,,,ขาดทุนจากการด้อยค่าสินทรัพย์,511700,519997,False,False,512100-ขาดทุนจากการด้อยค่าสินทรัพย์- (โอนกลับ) ขาดทุนจากการด้อยค่าของสินทรัพย์อื่น-The input query's meaning is impairment loss. The context's fs_category property's value is related to กระแสเงินสดจากกิจกรรมดำเนินงาน.  So the answer are set_code 512100 and item_in_taxonomy (โอนกลับ) ขาดทุนจากการด้อยค่าของสินทรัพย์อื่น | 
ขาดทุนจากการขายและตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,,,ขาดทุนจากการขายและตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,511500,519997,False,False,"<NA>-ขาดทุนจากการขายและตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม-nan-There is no item in the taxonomy that fully matches the input query.  However, the closest match is '(กำไร) ขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์อื่น' based on the input query. | "
ค่าใช้จ่ายโครงการสะสมหุ้นสําหรับพนักงาน,,,ค่าใช้จ่ายโครงการสะสมหุ้นสําหรับพนักงาน,510700,519997,False,False,"531100-ค่าใช้จ่ายโครงการสะสมหุ้นสําหรับพนักงาน-เงินสดรับล่วงหน้าค่าหุ้น-The input mentions share subscription for employees, and the input metadata specifies the financial statement type is ""งบกระแสเงินสด"" and fs category is ""กระแสเงินสดจากกิจกรรมดำเนินงาน"".  Although no item in taxonomy directly relates to employee share subscription, ""เงินสดรับล่วงหน้าค่าหุ้น"" which falls under  ""กิจกรรมจัดหาเงิน"" is the closest match. Therefore, we select ""เงินสดรับล่วงหน้าค่าหุ้น"" as the item in taxonomy. | "
กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,,,กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,511610,511600,False,False,"439740-กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว-กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากการขายสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน-The query mentions the term  'กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว' which is related to the disposal of non-financial assets. Although the fs_category does not match, the item 'กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากการขายสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน' explicitly includes this term in its description. | "
(กำไร)ขาดทุนที่ยังไม่เกิดขึ้นจากอัตราแลกเปลี่ยน,,,(กำไร)ขาดทุนที่ยังไม่เกิดขึ้นจากอัตราแลกเปลี่ยน,510800,519997,False,False,
กำไรจากการยกเลิกสัญญาเช่า,,,กำไรจากการยกเลิกสัญญาเช่า,515000,519997,False,False,
รายได้จากเงินปันผล,,,รายได้จากเงินปันผล,514710,514700,False,False,"410202-รายได้จากเงินปันผล-รายได้จากการดำเนินธุรกิจ รายได้เงินปันผล-The query ""รายได้จากเงินปันผล"" directly translates to ""Dividend Income.""  After reviewing the provided Taxonomy list, the most accurate match is  ""รายได้จากการดำเนินธุรกิจ รายได้เงินปันผล"" (Revenue From Operations Dividend Income) with SET Code 410202. This selection aligns with the input metadata where financial_statement_type is งบกำไรขาดทุน (Profit and Loss Statement) and fs_category is รายได้ (Revenue). | 519700-รายได้จากเงินปันผล-รับเงินปันผล-The closest match from the provided taxonomy list is  ""รับเงินปันผล"" with SET Code 519700. This selection considers the input  ""รายได้จากเงินปันผล"" and the criteria that the fs_category should be related to ""กระแสเงินสดจากกิจกรรมดำเนินงาน"".  | "
สินทรัพย์หมุนเวียนอื่น,,,สินทรัพย์หมุนเวียนอื่น,516600,519998,False,False,"119900-สินทรัพย์หมุนเวียนอื่น-สินทรัพย์หมุนเวียนอื่น-The query 'สินทรัพย์หมุนเวียนอื่น' is an exact match for the 'item_in_taxonomy' in the Taxonomy list.  The 'fs_category' ('สินทรัพย์หมุนเวียน') is related to 'สินทรัพย์' as instructed. Therefore, the correct SET Code and Item in Taxonomy are extracted from the corresponding item. | 516100-สินทรัพย์หมุนเวียนอื่น-เงินลงทุนตามวิธีมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนที่ไม่ได้วางเป็นหลักประกัน (เพิ่มขึ้น) ลดลง-The most relevant item from the provided taxonomy list is 'เงินลงทุนตามวิธีมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนที่ไม่ได้วางเป็นหลักประกัน (เพิ่มขึ้น) ลดลง' because its meaning 'เงินลงทุนตามวิธีมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนที่ไม่ได้วางเป็นหลักประกัน เพิ่มขึ้นหรือลดลง บางครั้งใช้ขื่อว่า สินทรัพย์ทางการเงินหมุนเวียนอื่น ' is related to the input query 'สินทรัพย์หมุนเวียนอื่น'. | "
สินทรัพย์ไม่หมุนเวียนอื่น,,,สินทรัพย์ไม่หมุนเวียนอื่น,516600,519998,False,False,129900-สินทรัพย์ไม่หมุนเวียนอื่น-สินทรัพย์ไม่หมุนเวียนอื่น-User query 'สินทรัพย์ไม่หมุนเวียนอื่น' is a direct match to the item_in_taxonomy 'สินทรัพย์ไม่หมุนเวียนอื่น' with fs_category 'สินทรัพย์ไม่หมุนเวียน' which is related to the input metadata fs_category 'สินทรัพย์'. | 529900-สินทรัพย์ไม่หมุนเวียนอื่น-รายการอื่น ๆ (กิจกรรมลงทุน)-The INPUT's financial_statement_type งบกระแสเงินสด maps to  'CF'.  The closest match from the Taxonomy list is รายการอื่น ๆ (กิจกรรมลงทุน) because the meaning_of_taxonomy is บางครั้งใช้ขื่อว่า เงินสดจ่ายเพื่อซื้อสินทรัพย์ทางการเงินไม่หมุนเวียนอื่น which is related to the INPUT สินทรัพย์ไม่หมุนเวียนอื่น.  | 
ดอกเบี้ยรับ,,,ดอกเบี้ยรับ,519500,519999,False,False,"514720-ดอกเบี้ยรับ-เงินปันผลและดอกเบี้ยรับ รายได้ดอกเบี้ย-The INPUT is ดอกเบี้ยรับ and financial_statement_type is งบกระแสเงินสด, fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน.  The most relevant item in the Taxonomy list is เงินปันผลและดอกเบี้ยรับ รายได้ดอกเบี้ย with SET Code 514720 because the meaning_of_taxonomy is บางครั้งใช้ขื่อว่า ดอกเบี้ยรับ and financial_statement_type is CF and fs_category is กิจกรรมดำเนินงาน | "
จ่ายต้นทุนทางการเงิน,,,จ่ายต้นทุนทางการเงิน,519600,519999,False,False,"514800-จ่ายต้นทุนทางการเงิน-ต้นทุนทางการเงิน-The input query 'จ่ายต้นทุนทางการเงิน' explicitly mentions finance costs, and the input metadata specifies 'fs_category' as 'กระแสเงินสดจากกิจกรรมดำเนินงาน'. In the provided taxonomy list, the item 'ต้นทุนทางการเงิน' with 'set_code' '514800' aligns with both the query and the specified 'fs_category'. | "
ภาษีเงินได้จ่ายออก,,,ภาษีเงินได้จ่ายออก,519900,519999,False,False,514900-ภาษีเงินได้จ่ายออก-ภาษีเงินได้-The INPUT ภาษีเงินได้จ่ายออก is related to ภาษีเงินได้ in the Taxonomy list. And the property fs_category in the Taxonomy list is matched with INPUT METADATA. | 
เงินสดจ่ายสมทบโครงการสะสมหุ้นสําหรับพนักงาน,,,เงินสดจ่ายสมทบโครงการสะสมหุ้นสําหรับพนักงาน,510700,519997,False,False,<NA>-เงินสดจ่ายสมทบโครงการสะสมหุ้นสําหรับพนักงาน-nan-There is no item in the taxonomy that matches the query with the specified financial statement type and fs category. | 
เงินสดรับจากเงินฝากประจำธนาคารที่มีภาระผูกพัน,,,เงินสดรับจากเงินฝากประจำธนาคารที่มีภาระผูกพัน,529900,529999,False,False,"521500-เงินสดรับจากเงินฝากประจำธนาคารที่มีภาระผูกพัน-เงินสดรับจากเงินให้กู้ยืม-The input mentions receiving cash from a deposit, which implies lending money. The closest match in the taxonomy list related to lending and cash inflow from investing activities is 'เงินสดรับจากเงินให้กู้ยืม' under the 'กิจกรรมลงทุน' category. | "
เงินสดจ่ายเพื่อลงทุนในบริษัทย่อย,,,เงินสดจ่ายเพื่อลงทุนในบริษัทย่อย,521200,529999,False,False,
เงินสดจ่ายจากการเปลี่ยนแปลงส่วนได้เสียในความเป็นเจ้าของในบริษัทย่อย,,,เงินสดจ่ายเพื่อซื้อหุ้นจากผู้ถือหุ้นส่วนน้อย,531800,539999,False,False,
เงินสดรับจากเงินกู้ยืมระยะยาวภายใต้โครงการแปลงสินทรัพย์เป็นหลักทรัพย์,,,เงินสดรับจากเงินกู้ยืมระยะยาวภายใต้โครงการแปลงสินทรัพย์เป็นหลักทรัพย์,530700,539999,False,False,"530322-เงินสดรับจากเงินกู้ยืมระยะยาวภายใต้โครงการแปลงสินทรัพย์เป็นหลักทรัพย์-เงินสดรับจากเงินกู้ยืมระยะยาว เงินสดรับจากเงินกู้ยืมระยะยาว - บุคคลหรือกิจการอื่น-The input keywords ""เงินสดรับจากเงินกู้ยืมระยะยาว"" strongly suggest a match with taxonomy items related to long-term borrowings. Considering the input's financial statement type is ""งบกระแสเงินสด"" and fs_category is ""กระแสเงินสดจากกิจกรรมจัดหาเงิน"", the most relevant taxonomy item is ""เงินสดรับจากเงินกู้ยืมระยะยาว เงินสดรับจากเงินกู้ยืมระยะยาว - บุคคลหรือกิจการอื่น"" with SET Code 530322. Although the input mentions ""โครงการแปลงสินทรัพย์เป็นหลักทรัพย์"", it refers to a specific type of long-term loan and doesn't change the core meaning related to long-term borrowing from other entities. | "
