account_name,taxonomy_account_name,account_code,values
ค่าใช้จ่ายผลประโยชน์พนักงาน,ค่าใช้จ่ายผลประโยชน์พนักงาน,422400,"['139,986,141', '139,986,141']"
ค่าธรรมเนียมและบริการจ่าย,ค่าธรรมเนียมและบริการจ่าย,422200,"['100,135,098', '100,135,099']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,"['1,780,673', '1,780,672']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429800,"['41,198,336', '41,151,546']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,"['283,100,248', '283,053,458']"
กำไรก่อนภาษีเงินได้,กำไรก่อนภาษีเงินได้,409994,"['78,467,512', '72,545,129']"
ภาษีเงินได้,ภาษีเงินได้,439800,"['14,217,391', '13,197,264']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409991,"['64,250,121', '59,347,865']"
ขาดทุนจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,ขาดทุนจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,"['(11,451,597)', '(13,556,962)']"
ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459900,"['2,290,319', '2,711,392']"
กำไรเบ็ดเสร็จรวมสำหรับงวด,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,"['55,088,843 ', '48,502,295 ']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,460100,"['64,250,121', '59,347,865']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,470100,"['55,088,843 ', '48,502,295 ']"
กำไรต่อหุ้นขั้นพื้นฐาน,กำไรต่อหุ้นขั้นพื้นฐาน,480100,"['0.51 ', '0.47 ']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,"['632,939,145', '632,953,164']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,"['8,264,962', '2,322,770']"
กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,430190,"['18,173,859', '13,241,345']"
รายได้อื่น,รายได้อื่น,410200,"['157,753', '157,752']"
รวมรายได้,รวมรายได้,419999,"['659,535,719', '648,675,031']"
ค่าใช้จ่ายผลประโยชน์พนักงาน,ค่าใช้จ่ายผลประโยชน์พนักงาน,422400,"['278,662,952', '278,662,952']"
ค่าธรรมเนียมและบริการจ่าย,ค่าธรรมเนียมและบริการจ่าย,422200,"['162,006,861', '162,006,861']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,"['3,473,564', '3,473,564']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429800,"['76,168,140', '76,071,640']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,"['520,311,517', '520,215,017']"
กำไรก่อนภาษีเงินได้,กำไรก่อนภาษีเงินได้,409994,"['139,224,202', '128,460,014']"
ภาษีเงินได้,ภาษีเงินได้,439800,"['25,719,361 ', '23,906,997']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409996,"['113,504,841', '104,553,017']"
ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,"['(6,009,768)', '(4,671,737)']"
ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459900,"['1,201,953', '934,347']"
กำไรเบ็ดเสร็จรวมสำหรับงวด,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,"['108,697,026 ', '100,815,627 ']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,460100,"['113,504,840 ', '104,553,017 ']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,"['1', '-']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,470100,"['108,697,026 ', '100,815,627 ']"
กำไรต่อหุ้นขั้นพื้นฐาน,กำไรต่อหุ้นขั้นพื้นฐาน,480100,"['0.90 ', '0.83 ']"
กำไรก่อนภาษีเงินได้,กำไรก่อนภาษีเงินได้,510200,"['139,224,202', '128,460,014']"
ค่าเสื่อมราคาและรายจ่ายตัดบัญชี,ค่าเสื่อมราคาและรายจ่ายตัดบัญชี,510300,"['26,781,046', '26,781,046']"
(กำไร)ขาดทุนจากการเปลี่ยนแปลงในมูลค่ายุติธรรมในเงินลงทุน,(กำไร)ขาดทุนจากการเปลี่ยนแปลงในมูลค่ายุติธรรมในเงินลงทุน,511400,"['697,955', '814,903']"
กำไรจากการขายเงินลงทุน,กำไรจากการขายเงินลงทุน,511000,"['(2,386,431)', '(2,386,431)']"
ขาดทุนจากการด้อยค่าและตัดจำหน่ายสินทรัพย์,ขาดทุนจากการด้อยค่าและตัดจำหน่ายสินทรัพย์,511620,"['79,183', '79,173']"
ประมาณการหนี้สินสำหรับผลประโยชน์พนักงาน,ประมาณการหนี้สินสำหรับผลประโยชน์พนักงาน,514910,"['6,390,156', '6,390,156']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,514800,"['3,473,564', '3,473,564']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,514720,"['(8,264,962)', '(2,322,770)']"
เงินปันผลรับ,เงินปันผลรับ,514710,"['(16,485,383)', '(11,669,817)']"
กำไรจากการดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,กำไรจากการดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,519997,"['149,509,330', '149,619,838']"
รายได้ค่าธรรมเนียมและบริการค้างรับจากธุรกิจจัดการลงทุน,รายได้ค่าธรรมเนียมและบริการค้างรับจากธุรกิจจัดการลงทุน,515700,"['(18,731,552)', '(18,731,552)']"
เงินลงทุนที่ไม่ได้วางเป็นประกัน,เงินลงทุนที่ไม่ได้วางเป็นประกัน,516100,"['55,060,391', '51,647,854']"
สินทรัพย์อื่น,สินทรัพย์อื่น,516600,"['(747,937)', '(795,550)']"
จ่ายชำระหนี้สินสำหรับผลประโยชน์พนักงาน,จ่ายชำระหนี้สินสำหรับผลประโยชน์พนักงาน,518700,"['(5,175,975)', '(5,175,975)']"
ค่าใช้จ่ายค้างจ่าย,ค่าใช้จ่ายค้างจ่าย,518900,"['(22,540,585)', '(22,502,735)']"
หนี้สินอื่น,หนี้สินอื่น,518300,"['(1,765,953)', '(1,750,802)']"
เงินสดรับจากการดำเนินงาน,เงินสดรับจากการดำเนินงาน,519998,"['155,607,719', '152,311,078']"
ภาษีเงินได้จ่ายออก,ภาษีเงินได้จ่ายออก,519900,"['(22,046,570)', '(20,301,491)']"
เงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,เงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,519999,"['133,561,149', '132,009,587']"
เงินสดจ่ายซื้ออุปกรณ์,เงินสดจ่ายซื้ออุปกรณ์,521710,"['(3,724,724)', '(3,724,724)']"
เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน,เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน,521720,"['(1,755,926)', '(1,755,926)']"
ดอกเบี้ยรับ,ดอกเบี้ยรับ,529500,"['2,120,354', '1,881,278']"
เงินปันผลรับ,เงินปันผลรับ,529700,"['16,485,383', '18,020,769']"
เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมลงทุน,เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมลงทุน,529999,"['13,125,087', '14,421,397']"
จ่ายเงินปันผล,จ่ายเงินปันผล,539800,"['(162,321,290)', '(162,321,290)']"
จ่ายหนี้สินตามสัญญาเช่า,จ่ายหนี้สินตามสัญญาเช่า,530500,"['(19,737,191)', '(19,737,191)']"
จ่ายดอกเบี้ย,จ่ายดอกเบี้ย,539600,"['(3,472,546)', '(3,472,546)']"
เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,539999,"['(185,531,027)', '(185,531,027)']"
เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น(ลดลง)สุทธิ,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น(ลดลง)สุทธิ,509999,"['(38,844,791)', '(39,100,043)']"
เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,599998,"['260,038,833', '255,266,661']"
เงินสดและรายการเทียบเท่าเงินสดณวันปลายงวด,เงินสดและรายการเทียบเท่าเงินสดณวันปลายงวด,599999,"['221,194,042', '216,166,618']"
