account_name,taxonomy_account_name,account_code,values
ต้นทุนบริการ,ต้นทุนบริการ,429800,"['109,778,550', '-']"
ค่าใช้จ่ายในการดำเนินงาน,ค่าใช้จ่ายในการดำเนินงาน,422100,"['614,690,963', '23,509,825']"
(กลับรายการ)ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,(กลับรายการ)ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,"['(195,575)', '-']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,"['3,418,753,981', '32,251,345']"
กำไร(ขาดทุน)ก่อนภาษีเงินได้,กำไร(ขาดทุน)ก่อนภาษีเงินได้,409994,"['339,457,043', '(28,963,012)']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,439800,"['(95,987,463)', '-']"
กำไร(ขาดทุน)สุทธิสำหรับรอบระยะเวลา,กำไร (ขาดทุน) สุทธิ สำหรับงวด,409996,"['243,469,580', '(28,963,012)']"
มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,441000,"['(542,227,026)', '-']"
(กำไร)ขาดทุนจากการขายเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่นและการด้อยค่าที่โอนเข้าไปยังกำไรหรือขาดทุน,(กำไร)ขาดทุนจากการขายเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่นและการด้อยค่าที่โอนเข้าไปยังกำไรหรือขาดทุน,441000,"['2,336,058', '-']"
ภาษีเงินได้ที่เกี่ยวกับรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ที่เกี่ยวกับรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,"['107,978,194', '-']"
ขาดทุนเบ็ดเสร็จรวมสำหรับรอบระยะเวลา,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,409999,"['(188,443,194)', '(28,963,012)']"
ส่วนของผู้เป็นเจ้าของของบริษัท,ส่วนของผู้เป็นเจ้าของของบริษัท,460100,"['241,156,245', '(28,963,012)']"
ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,"['2,313,335', '-']"
ส่วนของผู้เป็นเจ้าของของบริษัท,ส่วนของผู้เป็นเจ้าของของบริษัท,470100,"['(186,556,675)', '(28,963,012)']"
ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,"['(1,886,519)', '-']"
กำไร(ขาดทุน)ต่อหุ้นขั้นพื้นฐาน(บาท),กำไร(ขาดทุน)ต่อหุ้นขั้นพื้นฐาน(บาท),480100,"['0.41', '(0.05)']"
เบี้ยประกันภัยรับ,เบี้ยประกันภัยรับ,410126,"['15,680,748,844', '-']"
หักเบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,หักเบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,420200,"['(11,344,814,865)', '-']"
เบี้ยประกันภัยรับสุทธิ,เบี้ยประกันภัยรับสุทธิ,400299,"['4,335,933,979', '-']"
จากรอบระยะเวลาก่อน,จากรอบระยะเวลาก่อน,420300,"['122,107,601', '-']"
เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิ,เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิ,400399,"['4,458,041,580', '-']"
รายได้ค่าจ้างและค่าบำเหน็จ,รายได้ค่าจ้างและค่าบำเหน็จ,410127,"['2,771,908,387', '-']"
รายได้จากการลงทุนสุทธิ,รายได้จากการลงทุนสุทธิ,410128,"['408,419,225', '679,879,099']"
กำไรจากเงินลงทุน,กำไรจากเงินลงทุน,431630,"['24,804,381', '-']"
กำไร(ขาดทุน)จากการปรับมูลค่ายุติธรรมของเงินลงทุน,กำไร(ขาดทุน)จากการปรับมูลค่ายุติธรรมของเงินลงทุน,431640,"['(588,649)', '-']"
ส่วนแบ่งกำไร(ขาดทุน)จากเงินลงทุนในบริษัทร่วม,ส่วนแบ่งกำไร(ขาดทุน)จากเงินลงทุนในบริษัทร่วม,431100,"['21,719,122', '-']"
รายได้ค่าบริการอื่น,รายได้ค่าบริการอื่น,410200,"['17,409,708', '3,802,272']"
รายได้อื่น,รายได้อื่น,410200,"['47,624,520', '30']"
รวมรายได้,รวมรายได้,419999,"['7,749,338,274', '683,681,401']"
ค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการค่าสินไหมทดแทน,ค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการค่าสินไหมทดแทน,420900,"['8,114,682,073', '-']"
หักค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,หักค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,421000,"['(5,180,097,664)', '-']"
ค่าจ้างและค่าบำเหน็จ,ค่าจ้างและค่าบำเหน็จ,421100,"['1,582,298,254', '-']"
ค่าใช้จ่ายในการรับประกันภัยอื่น,ค่าใช้จ่ายในการรับประกันภัยอื่น,421200,"['812,048,157', '-']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,"['17,481,639', '17,481,639']"
ต้นทุนบริการ,ต้นทุนบริการ,429800,"['201,635,755', '-']"
ค่าใช้จ่ายในการดำเนินงาน,ค่าใช้จ่ายในการดำเนินงาน,422100,"['1,128,593,600', '45,470,093']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,"['21,734', '-']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,"['6,676,663,548', '62,951,732']"
กำไร(ขาดทุน)ก่อนภาษีเงินได้,กำไร(ขาดทุน)ก่อนภาษีเงินได้,409994,"['1,072,674,726', '620,729,669']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,439800,"['(251,572,142)', '-']"
กำไร(ขาดทุน)สุทธิสำหรับรอบระยะเวลา,กำไร(ขาดทุน)สุทธิสำหรับรอบระยะเวลา,409996,"['821,102,584', '620,729,669']"
มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,441000,"['(601,038,035)', '-']"
และการด้อยค่าที่โอนเข้าไปยังกำไรหรือขาดทุน,และการด้อยค่าที่โอนเข้าไปยังกำไรหรือขาดทุน,441000,"['2,352,321', '-']"
ภาษีเงินได้ที่เกี่ยวกับรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ที่เกี่ยวกับรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,"['119,737,143', '-']"
กำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับรอบระยะเวลา-สุทธิจากภาษี,กำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับรอบระยะเวลา-สุทธิจากภาษี,409998,"['(478,948,571)', '-']"
กำไร(ขาดทุน)เบ็ดเสร็จรวมสำหรับรอบระยะเวลา,กำไร(ขาดทุน)เบ็ดเสร็จรวมสำหรับรอบระยะเวลา,409999,"['342,154,013', '620,729,669']"
ส่วนของผู้เป็นเจ้าของของบริษัท,ส่วนของผู้เป็นเจ้าของของบริษัท,460100,"['814,916,091', '620,729,669']"
ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,"['6,186,493', '-']"
ส่วนของผู้เป็นเจ้าของของบริษัท,ส่วนของผู้เป็นเจ้าของของบริษัท,470100,"['340,605,168', '620,729,669']"
ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,"['1,548,845', '-']"
กำไร(ขาดทุน)ต่อหุ้นขั้นพื้นฐาน(บาท),กำไร(ขาดทุน)ต่อหุ้นขั้นพื้นฐาน(บาท),480100,"['1.37', '1.04']"
เบี้ยประกันภัยรับจากการรับประกันภัยโดยตรง,เบี้ยประกันภัยรับจากการรับประกันภัยโดยตรง,550010,"['14,864,483,973', '-']"
เงินรับ(จ่าย)เกี่ยวกับการประกันภัยต่อ,เงินรับ(จ่าย)เกี่ยวกับการประกันภัยต่อ,550022,"['(1,363,584,420)', '-']"
ค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง,ค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง,550024,"['(9,145,167,287)', '-']"
ค่าใช้จ่ายในการจัดการค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง,ค่าใช้จ่ายในการจัดการค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง,550024,"['(218,506,699)', '-']"
ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง,ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง,550021,"['(1,469,533,021)', '-']"
ค่าใช้จ่ายในการรับประกันภัยอื่น,ค่าใช้จ่ายในการรับประกันภัยอื่น,550025,"['(641,646,456)', '-']"
เงินรับ(จ่าย)จากค่าบริการอื่น,เงินรับ(จ่าย)จากค่าบริการอื่น,550019,"['(192,821,549)', '6,309,644']"
ดอกเบี้ยรับ,ดอกเบี้ยรับ,559500,"['86,615,290', '1,327,226']"
เงินปันผลรับ,เงินปันผลรับ,559700,"['315,671,474', '676,788,561']"
รายได้อื่น,รายได้อื่น,550019,"['54,939,932', '-']"
ค่าใช้จ่ายในการดำเนินงาน,ค่าใช้จ่ายในการดำเนินงาน,550028,"['(1,379,721,399)', '(38,854,572)']"
ภาษีเงินได้,ภาษีเงินได้,559900,"['(64,657,974)', '(199,474)']"
เงินรับเกี่ยวกับสินทรัพย์ทางการเงิน,เงินรับเกี่ยวกับสินทรัพย์ทางการเงิน,550030,"['2,632,517,285', '-']"
เงินจ่ายเกี่ยวกับสินทรัพย์ทางการเงิน,เงินจ่ายเกี่ยวกับสินทรัพย์ทางการเงิน,550040,"['(3,571,791,354)', '-']"
อื่นๆ,อื่นๆ,555000,"['23,433,672', '38,741,341']"
เงินสดสุทธิได้มา(ใช้ไป)จากกิจกรรมดำเนินงาน,เงินสดสุทธิได้มา(ใช้ไป)จากกิจกรรมดำเนินงาน,559999,"['(69,768,533)', '684,112,726']"
เงินสดรับจากการขายที่ดินอาคารและอุปกรณ์,เงินสดรับจากการขายที่ดินอาคารและอุปกรณ์,521610,"['322,430', '-']"
เงินสดจ่ายเพื่อซื้อที่ดินอาคารและอุปกรณ์,เงินสดจ่ายเพื่อซื้อที่ดินอาคารและอุปกรณ์,521710,"['(25,896,044)', '-']"
เงินสดจ่ายเพื่อซื้อสินทรัพย์ไม่มีตัวตน,เงินสดจ่ายเพื่อซื้อสินทรัพย์ไม่มีตัวตน,521720,"['(31,717,635)', '-']"
เงินสดสุทธิใช้ไปจากกิจกรรมลงทุน,เงินสดสุทธิใช้ไปจากกิจกรรมลงทุน,529999,"['(57,291,249)', '-']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,539600,"['(17,341,370)', '(17,341,370)']"
จ่ายชำระหนี้ตามสัญญาเช่า,จ่ายชำระหนี้ตามสัญญาเช่า,530500,"['(25,257,458)', '(585,076)']"
จ่ายเงินปันผล,จ่ายเงินปันผล,539800,"['(669,391,920)', '(653,721,239)']"
เงินสดสุทธิใช้ไปจากกิจกรรมจัดหาเงิน,เงินสดสุทธิใช้ไปจากกิจกรรมจัดหาเงิน,539999,"['(711,990,748)', '(671,647,685)']"
เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น(ลดลง)สุทธิ,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น(ลดลง)สุทธิ,509999,"['(839,050,530)', '12,465,041']"
เงินสดและรายการเทียบเท่าเงินสดต้นรอบระยะเวลา,เงินสดและรายการเทียบเท่าเงินสดต้นรอบระยะเวลา,599998,"['2,607,629,149', '291,171,065']"
เงินสดและรายการเทียบเท่าเงินสดสิ้นรอบระยะเวลา,เงินสดและรายการเทียบเท่าเงินสดสิ้นรอบระยะเวลา,599999,"['1,768,578,619', '303,636,106']"
