account_name,taxonomy_account_name,account_code,values
กำไร(ขาดทุน)จากเงินลงทุน,กำไร(ขาดทุน)จากเงินลงทุน,431630,"['(10,078,581)', '(10,078,581)']"
ขาดทุนจากการปรับมูลค่ายุติธรรม,ขาดทุนจากการปรับมูลค่ายุติธรรม,431640,"['(87,014)', '(87,014)']"
ส่วนแบ่งกำไร(ขาดทุน)จากเงินลงทุนในบริษัทร่วม,,,"['(1,032,905)', '-']"
รายได้อื่น,รายได้อื่น,410200,"['3,225,880', '3,225,880']"
รวมรายได้,รวมรายได้,419999,"['1,667,570,558', '1,668,603,463']"
ค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการสินไหมทดแทน,ค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการสินไหมทดแทน,420900,"['1,190,277,151', '1,190,277,151']"
หัก:ค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,หัก:ค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,421000,"['(217,974,844)', '(217,974,844)']"
ค่าจ้างและค่าบำเหน็จ,ค่าจ้างและค่าบำเหน็จ,421100,"['303,210,240', '303,210,240']"
ค่าใช้จ่ายในการรับประกันภัยอื่น,ค่าใช้จ่ายในการรับประกันภัยอื่น,421200,"['138,395,905', '138,395,905']"
ค่าใช้จ่ายในการดำเนินงาน,ค่าใช้จ่ายในการดำเนินงาน,422100,"['207,747,914', '207,747,914']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,"['702,148', '702,148']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,"['162,398', '162,398']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,"['1,622,520,912', '1,622,520,912']"
กำไรก่อนค่าใช้จ่ายภาษีเงินได้,กำไรก่อนค่าใช้จ่ายภาษีเงินได้,409994,"['45,049,646', '46,082,551']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,439800,"['(11,319,825)', '(11,526,407)']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409995,"['33,729,821', '34,556,144']"
กำไรต่อหุ้น,กำไรต่อหุ้น,480100,"['0.89', '0.91']"
กำไรสำหรับงวด,กำไรสำหรับงวด,460100,"['33,729,821', '34,556,144']"
ที่เป็นเงินตราต่างประเทศ,,,"['(1,197,742)', '-']"
กำไร(ขาดทุน)จากการวัดมูลค่าเงินลงทุนเผื่อขายที่วัดมูลค่าผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,กำไร(ขาดทุน)จากการวัดมูลค่าเงินลงทุนเผื่อขายที่วัดมูลค่าผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,441000,"['(67,496,698)', '(67,496,698)']"
บวก(หัก):ผลกระทบของภาษีเงินได้,บวก(หัก):ผลกระทบของภาษีเงินได้,449900,"['13,738,888', '13,499,340']"
กำไร(ขาดทุน)เบ็ดเสร็จรวมสำหรับงวด,กำไร(ขาดทุน)เบ็ดเสร็จรวมสำหรับงวด,409999,"['(21,225,731)', '(19,441,214)']"
เบี้ยประกันภัยรับจากการรับประกันภัยโดยตรง,เบี้ยประกันภัยรับจากการรับประกันภัยโดยตรง,550010,"['1,904,412,472', '1,904,412,472']"
เงินจ่ายเกี่ยวกับการประกันภัยต่อ,เงินจ่ายเกี่ยวกับการประกันภัยต่อ,550022,"['(144,870,951)', '(144,870,951)']"
ดอกเบี้ยรับ,ดอกเบี้ยรับ,559500,"['17,856,958', '17,856,958']"
เงินปันผลรับ,เงินปันผลรับ,559700,"['34,241,975', '34,241,975']"
รายได้อื่น,รายได้อื่น,550019,"['3,919,596', '3,919,596']"
ค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการสินไหมทดแทนจากการรับประกันภัยโดยตรง,ค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการสินไหมทดแทนจากการรับประกันภัยโดยตรง,550024,"['(1,124,855,855)', '(1,124,855,855)']"
ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง,ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง,550021,"['(284,058,678)', '(284,058,678)']"
ค่าใช้จ่ายในการรับประกันภัยอื่น,ค่าใช้จ่ายในการรับประกันภัยอื่น,550025,"['(123,469,711)', '(123,469,711)']"
ค่าใช้จ่ายในการดำเนินงาน,ค่าใช้จ่ายในการดำเนินงาน,550028,"['(176,345,438)', '(176,345,438)']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,559900,"['(9,268,218)', '(9,268,218)']"
เงินสดรับ-สินทรัพย์ทางการเงิน,เงินสดรับ-สินทรัพย์ทางการเงิน,550030,"['1,426,207,197', '1,426,207,197']"
เงินสดจ่าย-สินทรัพย์ทางการเงิน,เงินสดจ่าย-สินทรัพย์ทางการเงิน,550040,"['(1,452,607,631)', '(1,452,607,631)']"
เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมดำเนินงาน,เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมดำเนินงาน,559999,"['71,161,716', '71,161,716']"
ซื้อที่ดินอาคารและอุปกรณ์,ซื้อที่ดินอาคารและอุปกรณ์,521710,"['(9,719,080)', '(9,719,080)']"
ซื้อสินทรัพย์ไม่มีตัวตน,ซื้อสินทรัพย์ไม่มีตัวตน,521720,"['(2,775,208)', '(2,775,208)']"
ขายที่ดินอาคารและอุปกรณ์,ขายที่ดินอาคารและอุปกรณ์,521610,"['168,577', '168,577']"
เงินสดสุทธิใช้ไปในกิจกรรมลงทุน,เงินสดสุทธิใช้ไปในกิจกรรมลงทุน,529999,"['(12,325,711)', '(12,325,711)']"
เงินรับจากการออกหุ้นเพิ่มทุน,เงินรับจากการออกหุ้นเพิ่มทุน,530900,"['5,980', '5,980']"
ชำระหนี้สินตามสัญญาเช่า,ชำระหนี้สินตามสัญญาเช่า,530500,"['(7,967,950)', '(7,967,950)']"
เงินปันผลจ่าย,เงินปันผลจ่าย,539800,"['(55,500,000)', '(55,500,000)']"
เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,539999,"['(63,461,970)', '(63,461,970)']"
เงินสดและรายการเทียบเท่าเงินสดลดลงสุทธิ,เงินสดและรายการเทียบเท่าเงินสดลดลงสุทธิ,509999,"['(4,625,965)', '(4,625,965)']"
เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,599998,"['187,964,771', '187,964,771']"
(เพิ่มขึ้น)ลดลง,(เพิ่มขึ้น)ลดลง,540300,"['5,584', '5,584']"
เงินสดและรายการเทียบเท่าเงินสดณวันสิ้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันสิ้นงวด,599999,"['183,344,390', '183,344,390']"
