account_name,taxonomy_account_name,account_code,parent_account_code,values
ส่วนเกินทุนอื่น,ส่วนเกินทุนอื่น,319919,319910,"['1,620,699']"
ทุนสำรองตามกฎหมาย,ทุนสำรองตามกฎหมาย,310611,310610,"['160,000']"
ทุนสำรองทั่วไป,ทุนสำรองทั่วไป,310619,310610,"['10,516,000']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,310600,"['375,536,463']"
ส่วนได้เสียทุนอื่น,ส่วนได้เสียทุนอื่น,319919,319910,"['(23,316,719)']"
องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,319990,319900,"['13,960,466']"
ส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,309998,"['75,740,315']"
รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,309998,309999,"['455,417,224']"
รวมหนี้สินและส่วนของผู้ถือหุ้น,รวมหนี้สินและส่วนของผู้ถือหุ้น,309999,,"['949,478,114']"
รายได้จากการขาย,รายได้จากการขาย,410102,410100,"['128,195,403']"
ต้นทุนขาย,ต้นทุนขาย,420410,420400,"['(109,215,116)']"
รายได้อื่น,รายได้อื่น,410200,419999,"['3,555,118']"
ต้นทุนในการจัดจำหน่าย,ต้นทุนในการจัดจำหน่าย,422110,422100,"['(7,830,027)']"
ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,422120,422100,"['(9,351,888)']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429800,429999,"['(465,126)']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,409995,"['(2,884,460)']"
ส่วนแบ่งกำไรของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,ส่วนแบ่งกำไรของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,431100,409992,"['2,294,801']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,439800,409995,"['(1,190,171)']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409996,,"['3,108,534']"
ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,460100,,"['3,707,928']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,,"['(599,394)']"
ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,480100,,['3.09']
กำไรสำหรับงวด,กำไรสำหรับงวด,409991,409999,"['3,108,534']"
ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,440500,409998,"['(759,141)']"
ผลกำไร(ขาดทุน)จากการป้องกันความเสี่ยงกระแสเงินสด,ผลกำไร(ขาดทุน)จากการป้องกันความเสี่ยงกระแสเงินสด,440200,409998,"['(98,229)']"
ผลขาดทุนจากการวัดมูลค่าสินทรัพย์ทางการเงิน,ผลขาดทุนจากการวัดมูลค่าสินทรัพย์ทางการเงิน,440100,409998,"['(4,092)']"
ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,440900,409998,"['355,727']"
ภาษีเงินได้ของรายการที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ของรายการที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง,449900,409998,['819']
ผลขาดทุนจากการวัดมูลค่ายุติธรรมเงินลงทุนในตราสารทุน,ผลขาดทุนจากการวัดมูลค่ายุติธรรมเงินลงทุนในตราสารทุน,450200,409998,"['(1,137,581)']"
ผลกำไรจากการวัดมูลค่าใหม่ของผลประโยชน์พนักงานที่กำหนดไว้,ผลกำไรจากการวัดมูลค่าใหม่ของผลประโยชน์พนักงานที่กำหนดไว้,450600,409998,"['19,502']"
ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,450500,409998,"['(169,171)']"
ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง,459900,409998,"['223,994']"
กำไรขาดทุนเบ็ดเสร็จอื่นสำหรับงวด-สุทธิจากภาษี,กำไรขาดทุนเบ็ดเสร็จอื่นสำหรับงวด-สุทธิจากภาษี,409998,409999,"['(1,568,172)']"
กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,409999,,"['1,540,362']"
ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,470100,,"['2,788,397']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,,"['(1,248,035)']"
รายได้จากการขาย,รายได้จากการขาย,410102,410100,"['252,460,926']"
ต้นทุนขาย,ต้นทุนขาย,420410,420400,"['(214,865,567)']"
รายได้อื่น,รายได้อื่น,410200,419999,"['6,325,601']"
ต้นทุนในการจัดจำหน่าย,ต้นทุนในการจัดจำหน่าย,422110,422100,"['(15,722,788)']"
ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,422120,422100,"['(17,706,225)']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429800,429999,"['(729,062)']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,409995,"['(5,495,323)']"
ส่วนแบ่งกำไรของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,ส่วนแบ่งกำไรของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,431100,409992,"['4,081,399']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,439800,409995,"['(2,690,240)']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409996,,"['5,658,721']"
ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,460100,,"['6,132,786']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,,"['(474,065)']"
ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,480100,,['5.11']
กำไรสำหรับงวด,กำไรสำหรับงวด,409991,409999,"['5,658,721']"
ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,440500,409998,"['12,234,107']"
ผลกำไรจากการป้องกันความเสี่ยงกระแสเงินสด,ผลกำไรจากการป้องกันความเสี่ยงกระแสเงินสด,440200,409998,"['193,900']"
ผลกำไร(ขาดทุน)จากการวัดมูลค่าสินทรัพย์ทางการเงิน,ผลกำไร(ขาดทุน)จากการวัดมูลค่าสินทรัพย์ทางการเงิน,440100,409998,"['16,304']"
ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,440900,409998,"['2,460,007']"
ภาษีเงินได้ของรายการที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ของรายการที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง,449900,409998,"['(3,261)']"
ผลขาดทุนจากการวัดมูลค่ายุติธรรมเงินลงทุนในตราสารทุน,ผลขาดทุนจากการวัดมูลค่ายุติธรรมเงินลงทุนในตราสารทุน,450200,409998,"['(33,317)']"
ผลกำไรจากการวัดมูลค่าใหม่ของผลประโยชน์พนักงานที่กำหนดไว้,ผลกำไรจากการวัดมูลค่าใหม่ของผลประโยชน์พนักงานที่กำหนดไว้,450600,409998,"['14,944']"
ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,450500,409998,"['(166,281)']"
ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง,459900,409998,"['4,914']"
กำไรขาดทุนเบ็ดเสร็จอื่นสำหรับงวด-สุทธิจากภาษี,กำไรขาดทุนเบ็ดเสร็จอื่นสำหรับงวด-สุทธิจากภาษี,409998,409999,"['14,721,317']"
กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,409999,,"['20,380,038']"
ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,470100,,"['20,111,563']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,,"['268,475']"
กำไรสำหรับงวด,กำไรสำหรับงวด,510100,519997,"['5,658,721']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,514900,519997,"['2,690,240']"
ค่าเสื่อมราคาและค่าตัดจำหน่าย,ค่าเสื่อมราคาและค่าตัดจำหน่าย,510300,519997,"['15,322,508']"
ขาดทุนจากการปรับมูลค่าสินค้า(กลับรายการ),ขาดทุนจากการปรับมูลค่าสินค้า(กลับรายการ),510500,519997,"['(200,468)']"
ค่าใช้จ่ายประมาณการหนี้สินไม่หมุนเวียนสำหรับผลประโยชน์พนักงาน,ค่าใช้จ่ายประมาณการหนี้สินไม่หมุนเวียนสำหรับผลประโยชน์พนักงาน,514910,519997,"['536,076']"
ขาดทุน(กำไร)จากอัตราแลกเปลี่ยน,ขาดทุน(กำไร)จากอัตราแลกเปลี่ยน,510800,519997,"['147,935']"
ส่วนแบ่งกำไรของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,ส่วนแบ่งกำไรของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,510600,519997,"['(4,081,399)']"
เงินปันผลรับ,เงินปันผลรับ,514710,514700,"['(1,991,510)']"
ดอกเบี้ยรับ,ดอกเบี้ยรับ,514720,514700,"['(1,062,369)']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,514800,519997,"['5,495,323']"
ขาดทุน(กำไร)จากการปรับมูลค่ายุติธรรมและอื่นๆ,ขาดทุน(กำไร)จากการปรับมูลค่ายุติธรรมและอื่นๆ,515000,519997,"['276,915']"
ลูกหนี้การค้าและลูกหนี้อื่น,ลูกหนี้การค้าและลูกหนี้อื่น,515800,519998,"['(11,434,516)']"
สินค้าคงเหลือ,สินค้าคงเหลือ,516300,519998,"['(7,483,598)']"
สินทรัพย์อื่น,สินทรัพย์อื่น,516600,519998,"['105,786']"
เจ้าหนี้การค้าและเจ้าหนี้อื่น,เจ้าหนี้การค้าและเจ้าหนี้อื่น,517600,519998,"['9,323,334']"
ประมาณการหนี้สินไม่หมุนเวียนสำหรับผลประโยชน์พนักงาน,ประมาณการหนี้สินไม่หมุนเวียนสำหรับผลประโยชน์พนักงาน,518700,519998,"['(171,995)']"
หนี้สินอื่น,หนี้สินอื่น,518300,519998,"['87,361']"
กระแสเงินสดสุทธิได้มาจากการดำเนินงาน,กระแสเงินสดสุทธิได้มาจากการดำเนินงาน,519998,519999,"['13,218,344']"
จ่ายภาษีเงินได้,จ่ายภาษีเงินได้,519900,519999,"['(3,038,969)']"
กระแสเงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,กระแสเงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,519999,509999,"['10,179,375']"
เงินสดรับจากการขายบริษัทย่อยสุทธิจากเงินสดที่จ่ายไป,เงินสดรับจากการจำหน่ายเงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า,521100,529999,"['156,902']"
เงินสดจ่ายเพื่อซื้อบริษัทย่อยสุทธิจากเงินสดที่ได้มา,เงินสดจ่ายเพื่อซื้อบริษัทย่อยสุทธิจากเงินสดที่ได้มา,521200,529999,"['(185,786)']"
เงินสดรับจากการคืนทุนจากบริษัทร่วม,เงินสดรับจากการจำหน่ายเงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า,521100,529999,"['12,875']"
เงินสดจ่ายเพื่อซื้อส่วนได้เสียในการร่วมค้าและบริษัทร่วม,เงินสดจ่ายเพื่อซื้อส่วนได้เสียในการร่วมค้าและบริษัทร่วม,521200,529999,"['(1,638,608)']"
เงินสดรับจากการขายตราสารทุนและตราสารหนี้ของกิจการอื่น,เงินสดรับจากการขายตราสารทุนและตราสารหนี้ของกิจการอื่น,520210,520200,"['6,993,719']"
เงินสดจ่ายเพื่อซื้อตราสารทุนและตราสารหนี้ของกิจการอื่น,เงินสดจ่ายเพื่อซื้อตราสารทุนและตราสารหนี้ของกิจการอื่น,520300,529999,"['(4,221,735)']"
เงินสดรับจากการขายที่ดินอาคารและอุปกรณ์,เงินสดรับจากการขายที่ดินอาคารและอุปกรณ์,521610,521600,"['213,459']"
เงินสดจ่ายเพื่อซื้อที่ดินอาคารและอุปกรณ์และสินทรัพย์ไม่มีตัวตน,เงินสดจ่ายเพื่อซื้อที่ดินอาคารและอุปกรณ์และสินทรัพย์ไม่มีตัวตน,521700,529999,"['(15,058,222)']"
เงินสดจ่ายจากเงินให้กู้ยืมสุทธิ,เงินสดจ่ายจากเงินให้กู้ยืมสุทธิ,521400,529999,"['(12,905)']"
รับเงินปันผล,รับเงินปันผล,529700,529999,"['3,960,331']"
รับดอกเบี้ย,รับดอกเบี้ย,529500,529999,"['912,355']"
จ่ายภาษีเงินได้,รายการอื่น ๆ (กิจกรรมลงทุน),529900,529999,"['(143,600)']"
กระแสเงินสดสุทธิใช้ไปในกิจกรรมลงทุน,กระแสเงินสดสุทธิใช้ไปในกิจกรรมลงทุน,529999,509999,"['(9,011,215)']"
เงินสดรับจากการเปลี่ยนแปลงส่วนได้เสียในบริษัทย่อยที่ไม่ได้มีผลทำให้สูญเสียการควบคุม,เงินสดรับจากการเปลี่ยนแปลงส่วนได้เสียในบริษัทย่อยที่ไม่ได้มีผลทำให้สูญเสียการควบคุม,531700,539999,"['7,362']"
เงินสดจ่ายจากการเปลี่ยนแปลงส่วนได้เสียในบริษัทย่อยที่ไม่ได้มีผลทำให้สูญเสียการควบคุม,เงินสดจ่ายจากการเปลี่ยนแปลงส่วนได้เสียในบริษัทย่อยที่ไม่ได้มีผลทำให้สูญเสียการควบคุม,531800,539999,"['(106,684)']"
เงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นเพิ่มขึ้นสุทธิ,เงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นเพิ่มขึ้นสุทธิ,530100,539999,"['24,989,558']"
เงินสดรับจากเงินกู้ยืมระยะยาว,เงินสดรับจากเงินกู้ยืมระยะยาว,530320,530300,"['2,618,669']"
เงินสดจ่ายเพื่อชำระเงินกู้ยืมระยะยาว,เงินสดจ่ายเพื่อชำระเงินกู้ยืมระยะยาว,530420,530400,"['(2,348,899)']"
เงินสดจ่ายเพื่อชำระหนี้สินตามสัญญาเช่า,เงินสดจ่ายเพื่อชำระหนี้สินตามสัญญาเช่า,530500,539999,"['(1,512,806)']"
เงินสดรับจากการออกหุ้นกู้,เงินสดรับจากการออกหุ้นกู้,530700,539999,"['24,928,773']"
เงินสดจ่ายเพื่อไถ่ถอนหุ้นกู้,เงินสดจ่ายเพื่อไถ่ถอนหุ้นกู้,530800,539999,"['(24,890,533)']"
จ่ายเงินปันผลให้ผู้ถือหุ้นของบริษัท,จ่ายเงินปันผลให้ผู้ถือหุ้นของบริษัท,539800,539999,"['(4,199,426)']"
จ่ายเงินปันผลให้ส่วนได้เสียที่ไม่มีอำนาจควบคุม,จ่ายเงินปันผลให้ส่วนได้เสียที่ไม่มีอำนาจควบคุม,539800,539999,"['(1,857,239)']"
จ่ายดอกเบี้ยและต้นทุนทางการเงินอื่น,จ่ายดอกเบี้ยและต้นทุนทางการเงินอื่น,539600,539999,"['(6,189,088)']"
กระแสเงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมจัดหาเงิน,กระแสเงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมจัดหาเงิน,539999,509999,"['11,439,687']"
เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น(ลดลง)-สุทธิ,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น(ลดลง)-สุทธิ,509999,599999,"['12,607,847']"
ผลกระทบของอัตราแลกเปลี่ยนที่มีต่อเงินสดและรายการเทียบเท่าเงินสด,ผลกระทบของอัตราแลกเปลี่ยนที่มีต่อเงินสดและรายการเทียบเท่าเงินสด,540100,599999,"['1,005,711']"
เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,599998,599999,"['43,601,784']"
เงินสดและรายการเทียบเท่าเงินสดณวันสิ้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันสิ้นงวด,599999,,"['57,215,342']"
