,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
14,ส่วนปรับปรุงอาคารเช่าและอุปกรณ์,123800,ที่ดิน อาคาร และอุปกรณ์ - สุทธิ,"The input item name 'ส่วนปรับปรุงอาคารเช่าและอุปกรณ์' is in the financial statement type งบฐานะการเงิน and fs_category สินทรัพย์. This information is aligned with the item 'ที่ดิน อาคาร และอุปกรณ์ - สุทธิ' (Property, Plant And Equipment - Net) with set code '123800' in the taxonomy list, which also includes similar terms like  'ส่วนปรับปรุงอาคารเช่าและอุปกรณ์-สุทธิ' and 'ส่วนปรับปรุงอาคารเช่าและอุปกรณ์' in its meaning.",งบฐานะการเงิน,สินทรัพย์,"[2452, 4009]"
15,สินทรัพย์สิทธิการใช้,123900,สินทรัพย์สิทธิการใช้ - สุทธิ,"The query 'สินทรัพย์สิทธิการใช้' is an exact match to the 'item_in_taxonomy' in the Taxonomy list.  Also, the 'fs_category' field in the Taxonomy list matched the 'fs_category' in the input metadata.",งบฐานะการเงิน,สินทรัพย์,"[1419, 2607]"
16,สินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,124190,สินทรัพย์ไม่มีตัวตน - อื่น ๆ,"The query 'สินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม' is related to other intangible assets, and the context lists an item 'สินทรัพย์ไม่มีตัวตน - อื่น ๆ' with a matching meaning. Thus, this item best represents the query.",งบฐานะการเงิน,สินทรัพย์,"[11, 12]"
17,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,124400,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,"The query matches exactly with 'item_in_taxonomy' in the Taxonomy list. Thus, the correct SET Code and Item in Taxonomy are 124400 and สินทรัพย์ภาษีเงินได้รอตัดบัญชี, respectively.",งบฐานะการเงิน,สินทรัพย์,"[39573, 39134]"
18,สินทรัพย์ไม่หมุนเวียนอื่น,129990,สินทรัพย์ไม่หมุนเวียนอื่น สินทรัพย์ไม่หมุนเวียนอื่น - อื่น ๆ,"The query 'สินทรัพย์ไม่หมุนเวียนอื่น' is an exact match to at least one 'item_in_taxonomy' in the Taxonomy list.  The INPUT METADATA's fs_category is สินทรัพย์, which is related to the 'fs_category' of the Taxonomy list item. ",งบฐานะการเงิน,สินทรัพย์,"[400, 58]"
19,รวมสินทรัพย์ไม่หมุนเวียน,129999,รวมสินทรัพย์ไม่หมุนเวียน,"The query 'รวมสินทรัพย์ไม่หมุนเวียน' is an exact match to the 'item_in_taxonomy' in the Taxonomy list. Thus, the set_code 129999 is selected.",งบฐานะการเงิน,สินทรัพย์,"[2472693, 2480640]"
20,รวมสินทรัพย์,109999,รวมสินทรัพย์,"The query 'รวมสินทรัพย์' is a perfect match with the 'item_in_taxonomy' field in the Taxonomy list.  The 'fs_category' ('สินทรัพย์') is also a match with the input metadata. Therefore, the correct SET Code is '109999'.",งบฐานะการเงิน,สินทรัพย์,"[2989612, 3077892]"
21,ดอกเบี้ยหุ้นกู้ค้างจ่ายบุคคลและบริษัทอื่น,212500,ค่าใช้จ่ายค้างจ่าย - หมุนเวียน,"The input mentions ดอกเบี้ย...ค้างจ่าย which closely translates to accrued interest payable. From the taxonomy list, the closest match is ค่าใช้จ่ายค้างจ่าย - หมุนเวียน (Accrued Expenses - Current) with SET Code 212500. This aligns with the input metadata where financial_statement_type is งบฐานะการเงิน (balance sheet) and fs_category is หนี้สินและส่วนของผู้ถือหุ้น (liabilities and shareholder's equity).",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[688551, 743260]"
22,ดอกเบี้ยหุ้นกู้ค้างจ่ายบริษัทที่เกี่ยวข้องกัน,212500,ค่าใช้จ่ายค้างจ่าย - หมุนเวียน,The INPUT METADATA has financial_statement_type is งบฐานะการเงิน and fs_category is หนี้สินและส่วนของผู้ถือหุ้น.  The most relevant item in the Taxonomy list with the same financial_statement_type and meaning is ค่าใช้จ่ายค้างจ่าย - หมุนเวียน with SET Code 212500.,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[233025, 68836]"
23,เจ้าหนี้หมุนเวียนอื่น,211160,เจ้าหนี้หมุนเวียนอื่น,"The query 'เจ้าหนี้หมุนเวียนอื่น' is a type of 'หนี้สินและส่วนของผู้ถือหุ้น' based on input metadata. Thus, the appropriate category in the Taxonomy list is 'หนี้สินหมุนเวียน' which is a subcategory of 'หนี้สินและส่วนของผู้ถือหุ้น'.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[23318, 19162]"
24,ส่วนของหนี้สินตามสัญญาเช่าที่ถึงกำหนดชำระภายในหนึ่งปี,212400,หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,The query mentions 'หนี้สินตามสัญญาเช่าที่ถึงกำหนดชำระภายในหนึ่งปี' which matches the meaning of taxonomy in the list. And the fs_category in the taxonomy list item is related to 'หนี้สินและส่วนของผู้ถือหุ้น' from the INPUT METADATA.,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[724, 2379]"
25,หุ้นกู้บุคคลอื่นและบริษัทที่เกี่ยวข้องกัน,211830,หุ้นกู้,"The most relevant meaning_of_taxonomy from the Taxonomy list is ""บางครั้งใช้ชื่อว่า หุ้นกู้ระยะยาว หรือ ส่วนของหุ้นกู้ไม่ด้อยสิทธิที่ถึงกำหนดชำระภายในหนึ่งปี หรือ ส่วนของหุ้นกู้ไม่ด้อยสิทธิที่ครบกำหนดชำระภายในหนึ่งปี หรือ หุ้นกู้ที่ถึงกำหนดชำระภายในหนึ่งปี หรือ หุ้นกู้บุคคลอื่นและบริษัทที่เกี่ยวข้องกัน"" which belongs to the item หุ้นกู้ with SET Code 211830",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[1551377, 1551377]"
26,เงินกู้ยืมระยะสั้นจากบุคคลและบริษัทอื่น,211710,เงินกู้ยืมระยะสั้น บุคคลหรือกิจการอื่น,"The query 'เงินกู้ยืมระยะสั้นจากบุคคลและบริษัทอื่น' maps to the item 'เงินกู้ยืมระยะสั้น บุคคลหรือกิจการอื่น' in the taxonomy list. This is because the query mentions short-term loans from other individuals and companies, which aligns with the taxonomy item's definition. Additionally: 
- The provided 'financial_statement_type' is งบฐานะการเงิน, which corresponds to 'BS_L'.
- The input metadata 'fs_category' is หนี้สินและส่วนของผู้ถือหุ้น, but it doesn't have a direct match in the taxonomy. Therefore, we use 'item_in_taxonomy' for mapping.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[0, 44864]"
27,เงินกู้ยืมระยะสั้นจากบริษัทที่เกี่ยวข้องกัน,211720,เงินกู้ยืมระยะสั้น บุคคลหรือกิจการที่เกี่ยวข้องกัน,The input name 'เงินกู้ยืมระยะสั้นจากบริษัทที่เกี่ยวข้องกัน' matches the meaning of taxonomy in the list 'บางครั้งใช้ชื่อว่า เงินกู้ยืมระยะสั้นจากบริษัทที่เกี่ยวข้องกัน หรือ เงินกู้ยืมระยะสั้นจากบุคคลหรือกิจการที่เกี่ยวข้องกัน หรือ เงินกู้ยืมระยะสั้นจากกิจการที่เกี่ยวข้องกัน' and 'บางครั้งใช้ขื่อว่า เงินกู้ยืมระยะสั้นจากบุคคลหรือกิจการที่เกี่ยวข้องกัน หมายถึง เงินกู้ยืมระยะสั้นที่เป็นรายการกับบุคคลหรือกิจการที่เกี่ยวข้องกัน (อ้างอิงตามคำนิยามของบุคคลหรือกิจการที่เกี่ยวข้องกันตามมาตรฐานการบัญชี ฉบับที่ 24 เรื่อง บุคคลหรือกิจการที่เกี่ยวข้องกัน)' and financial_statement_type is matched,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[148060, 165039]"
28,รวมหนี้สินหมุนเวียน,219999,รวมหนี้สินหมุนเวียน,"The input 'รวมหนี้สินหมุนเวียน' and financial_statement_type 'งบฐานะการเงิน' are aligned with the item_in_taxonomy 'รวมหนี้สินหมุนเวียน' in the Taxonomy list. Thus, the SET Code '219999' is suggested.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[2645055, 2594917]"
29,หนี้สินตามสัญญาเช่า - สุทธิ,222400,หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี,"The query mentions 'หนี้สินตามสัญญาเช่า' which is related to liabilities. The most relevant item from the taxonomy list is 'หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี' with SET Code '222400', as it directly corresponds to the query and falls under the correct financial statement type (งบฐานะการเงิน) and a related fs_category (หนี้สินและส่วนของผู้ถือหุ้น).",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[961, 961]"
30,ประมาณการหนี้สินไม่หมุนเวียนสำหรับผลประโยชน์พนักงาน,222700,ประมาณการหนี้สินผลประโยชน์พนักงาน - ไม่หมุนเวียน,"The query mentions 'ประมาณการหนี้สิน' related to employee benefits and 'ไม่หมุนเวียน', indicating non-current liabilities. This aligns with the item 'ประมาณการหนี้สินผลประโยชน์พนักงาน - ไม่หมุนเวียน' (Provisions for Employee Benefit Obligations - Non-Current) in the taxonomy.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[3978, 3720]"
31,รวมหนี้สินไม่หมุนเวียน,229999,รวมหนี้สินไม่หมุนเวียน,"The query ""รวมหนี้สินไม่หมุนเวียน"" is an exact match with the item ""รวมหนี้สินไม่หมุนเวียน"" in the Taxonomy list. The fs_category ""หนี้สินไม่หมุนเวียน"" is related to the input metadata fs_category ""หนี้สินและส่วนของผู้ถือหุ้น"".",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[4939, 4681]"
32,รวมหนี้สิน,309999,รวมหนี้สินและส่วนของผู้ถือหุ้น,"The query ""รวมหนี้สิน"" is related to both หนี้สิน and ส่วนของผู้ถือหุ้น. Although there are multiple items in the taxonomy list containing the query, only the item ""รวมหนี้สินและส่วนของผู้ถือหุ้น"" has fs_category  related to both หนี้สิน and ส่วนของผู้ถือหุ้น.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[2649994, 2599598]"
33,"หุ้นสามัญ 406,411,160 หุ้น มูลค่าหุ้นละ 0.50 บาท",310220,หุ้นสามัญชำระแล้ว,"The input mentions ""หุ้นสามัญ"" and ""มูลค่าหุ้นละ"" which refers to ordinary shares and par value per share. Considering the fs_category as หนี้สินและส่วนของผู้ถือหุ้น, the closest matching item in taxonomy is ""หุ้นสามัญชำระแล้ว"" (Paid-Up Ordinary Shares) with SET Code 310220. ",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[203206, 203206]"
34,ส่วนเกินมูลค่าหุ้นสามัญ,310400,ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น,"The query mentions ""ส่วนเกินมูลค่าหุ้นสามัญ"" which closely resembles the item ""ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น"" in the taxonomy list. Although the input mentions the fs_category as ""หนี้สินและส่วนของผู้ถือหุ้น,"" the closest matching item belongs to the ""ส่วนของผู้ถือหุ้น"" category in the taxonomy. Therefore, we prioritize the item's relevance over the fs_category.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[461111, 461111]"
35,สำรองตามกฎหมาย,310611,สำรองตามกฎหมาย,The query 'สำรองตามกฎหมาย' is an exact match with the 'item_in_taxonomy' field in the Taxonomy list.  The input metadata specifies 'financial_statement_type' as 'งบฐานะการเงิน' which corresponds to 'BS_OE'.,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[19534, 19534]"
36,ยังไม่ได้จัดสรร,310620,กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,"The input query ""ยังไม่ได้จัดสรร"" matches the item ""กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร"" in the taxonomy list.  The fs_category field does not match the input metadata, so we use item_in_taxonomy instead of fs_category. Thus, the correct SET Code is 310620.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[-305504, -165654]"
37,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,319900,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,"The input item matches directly with the item in the provided taxonomy list with financial_statement_type as BS_OE and fs_category as ส่วนของผู้ถือหุ้น. Although the input metadata specifies fs_category as หนี้สินและส่วนของผู้ถือหุ้น, the direct match with item_in_taxonomy takes precedence.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[-38729, -39903]"
38,รวมส่วนของผู้ถือหุ้น,309998,รวมส่วนของผู้ถือหุ้น,"Found item_in_taxonomy  ""รวมส่วนของผู้ถือหุ้น"" matching query ""รวมส่วนของผู้ถือหุ้น"" and financial_statement_type is BS_OE",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[339618, 478294]"
39,รวมหนี้สินและส่วนของผู้ถือหุ้น,309999,รวมหนี้สินและส่วนของผู้ถือหุ้น,Found an exact match for the input query 'รวมหนี้สินและส่วนของผู้ถือหุ้น' in the Taxonomy list with a matching fs_category 'ส่วนของผู้ถือหุ้น'.,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[2989612, 3077892]"
40,เงินสดและรายการเทียบเท่าเงินสด,110100,เงินสดและรายการเทียบเท่าเงินสด,The query 'เงินสดและรายการเทียบเท่าเงินสด' is an exact match to the 'item_in_taxonomy' in the Taxonomy list. financial_statement_type is BS_A which is aligned with งบฐานะการเงิน.,งบฐานะการเงิน,สินทรัพย์,"[4492, 199, 229, 4]"
41,ลูกหนี้หมุนเวียนอื่น,113130,สินทรัพย์ทางการเงินหมุนเวียนอื่น ลูกหนี้หมุนเวียนอื่น,"The INPUT, ลูกหนี้หมุนเวียนอื่น, directly matches the item_in_taxonomy, สินทรัพย์ทางการเงินหมุนเวียนอื่น ลูกหนี้หมุนเวียนอื่น, in the Taxonomy list. The fs_category, สินทรัพย์หมุนเวียน, is also related to the INPUT METADATA fs_category, สินทรัพย์. Thus, the SET Code should be 113130.",งบฐานะการเงิน,สินทรัพย์,"[713, 948, 108, 134]"
42,ดอกเบี้ยค้างรับบริษัทที่เกี่ยวข้องกัน,112320,เงินให้กู้ยืมระยะสั้นและดอกเบี้ยค้างรับ บุคคลหรือกิจการที่เกี่ยวข้องกัน,"The query mentions ""ดอกเบี้ยค้างรับ"" and ""บริษัทที่เกี่ยวข้องกัน"" which directly match the taxonomy item ""เงินให้กู้ยืมระยะสั้นและดอกเบี้ยค้างรับ บุคคลหรือกิจการที่เกี่ยวข้องกัน"".",งบฐานะการเงิน,สินทรัพย์,"[0, 0, 550, 239]"
43,เงินให้กู้ยืมแก่บริษัทอื่นที่ผิดนัดชำระหนี้หมุนเวียน - สุทธิ,122050,ลูกหนี้การค้า และลูกหนี้เงินให้สินเชื่อส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี - สุทธิ ลูกหนี้เงินให้สินเชื่อ,"The query refers to loans to other companies that are overdue, which implies they are non-current assets. The closest matching item in the taxonomy list is ""ลูกหนี้การค้า และลูกหนี้เงินให้สินเชื่อส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี - สุทธิ ลูกหนี้เงินให้สินเชื่อ"" (Non-Current Portion Of Trade And Loan Receivables - Net Loan Receivables) as it captures the essence of overdue loans categorized as non-current assets.",งบฐานะการเงิน,สินทรัพย์,"[304474, 304474, 304474, 304474]"
44,เงินให้กู้ยืมระยะสั้นแก่บริษัทที่เกี่ยวข้องกัน,112320,เงินให้กู้ยืมระยะสั้นและดอกเบี้ยค้างรับ บุคคลหรือกิจการที่เกี่ยวข้องกัน,"The query mentions short-term loans to related parties, and the selected item in the taxonomy explicitly refers to short-term loans and accrued interest related to related parties, aligning with the input query and its metadata.",งบฐานะการเงิน,สินทรัพย์,"[0, 0, 211558, 205168]"
45,อสังหาริมทรัพย์พัฒนาเพื่อขาย,112900,สินค้าคงเหลือ - สุทธิ,The input name 'อสังหาริมทรัพย์พัฒนาเพื่อขาย' can be found in 'meaning_of_taxonomy' field with financial_statement_type is 'BS_A' and fs_category is 'สินทรัพย์'.,งบฐานะการเงิน,สินทรัพย์,"[349862, 371573, 0, 0]"
46,สินทรัพย์ภาษีเงินได้ของงวดปัจจุบัน,124400,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,"The most relevant meaning in the taxonomy list to the query is ""สินทรัพย์ภาษีเงินได้รอตัดบัญชี"" with the set code ""124400"". Although the query mentions ""งวดปัจจุบัน"" (current period), the taxonomy focuses on ""รอตัดบัญชี"" (deferred), which aligns with the concept of deferred tax assets.",งบฐานะการเงิน,สินทรัพย์,"[41, 2264, 0, 2165]"
47,สินทรัพย์ทางการเงินหมุนเวียนอื่น,113100,สินทรัพย์ทางการเงินหมุนเวียนอื่น,"The query perfectly matches the item_in_taxonomy ""สินทรัพย์ทางการเงินหมุนเวียนอื่น"" in the taxonomy list. And the financial_statement_type of the matched item is BS_A, fs_category is สินทรัพย์หมุนเวียน which is related to the input metadata fs_category สินทรัพย์.",งบฐานะการเงิน,สินทรัพย์,"[33847, 192139, 0, 85068]"
48,รวมสินทรัพย์หมุนเวียน,119999,รวมสินทรัพย์หมุนเวียน,"The query 'รวมสินทรัพย์หมุนเวียน' directly matches the item 'รวมสินทรัพย์หมุนเวียน' in the taxonomy list. This item's fs_category is 'สินทรัพย์หมุนเวียน', which is related to 'สินทรัพย์' as specified in the instructions.",งบฐานะการเงิน,สินทรัพย์,"[693429, 871597, 516919, 597252]"
49,สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น,123100,สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น,"User asks for the item สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น in the taxonomy. 
The Context contains multiple matching candidates. 
Selecting the item with fs_category สินทรัพย์ไม่หมุนเวียน, set_code 123100, item_in_taxonomy สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น.",งบฐานะการเงิน,สินทรัพย์,"[72661, 71193, 72661, 71193]"
50,ลูกหนี้จากการรับซื้อสิทธิเรียกร้องไม่หมุนเวียน - สุทธิ,122050,ลูกหนี้เงินให้สินเชื่อ,"The query mentions 'ลูกหนี้จากการรับซื้อสิทธิเรียกร้อง' and 'ไม่หมุนเวียน' which closely matches the meaning of 'ลูกหนี้เงินให้สินเชื่อ' in the taxonomy list. This taxonomy item also falls under the 'สินทรัพย์ไม่หมุนเวียน' category, aligning with the input metadata.",งบฐานะการเงิน,สินทรัพย์,"[2684, 3905, 0, 0]"
51,เงินให้กู้ยืมแก่บริษัทอื่นที่ผิดนัดชำระหนี้ไม่หมุนเวียน - สุทธิ,122410,เงินให้กู้ยืมระยะยาวและดอกเบี้ยค้างรับ - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี บุคคลหรือกิจการอื่น,"The query 'เงินให้กู้ยืมแก่บริษัทอื่นที่ผิดนัดชำระหนี้ไม่หมุนเวียน - สุทธิ' is looking for non-current loans, and the meaning in the taxonomy item 'เงินให้กู้ยืมระยะยาวและดอกเบี้ยค้างรับ - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี บุคคลหรือกิจการอื่น' matches the query. Thus, this is the best match.",งบฐานะการเงิน,สินทรัพย์,"[1037438, 1040844, 908801, 912207]"
52,อสังหาริมทรัพย์เพื่อการลงทุน,123700,อสังหาริมทรัพย์เพื่อการลงทุน - สุทธิ,"The query 'อสังหาริมทรัพย์เพื่อการลงทุน' is an exact match to the 'item_in_taxonomy' field in the taxonomy list.  Also, the 'fs_category' field value 'สินทรัพย์ไม่หมุนเวียน' is related to the input metadata 'fs_category' value 'สินทรัพย์'.",งบฐานะการเงิน,สินทรัพย์,"[741253, 753618, 535143, 539187]"
