,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
15,ลูกหนี้ซื้อขายหลักทรัพย์ด้วยเงินสด,100800,ลูกหนี้สำนักหักบัญชีและธุรกิจหลักทรัพย์ และสัญญาซื้อขายล่วงหน้า,"The query mentions ""ลูกหนี้ซื้อขายหลักทรัพย์ด้วยเงินสด"" which is similar to the item ""ลูกหนี้สำนักหักบัญชีและธุรกิจหลักทรัพย์ และสัญญาซื้อขายล่วงหน้า"" in the taxonomy list. This item's meaning includes transactions related to cash securities trading. Thus, this SET code and item are selected.",งบฐานะการเงินรวม,สินทรัพย์,"[122352.0, 111912.0]"
16,สินทรัพย์อื่นสุทธิ,109900,สินทรัพย์อื่น - สุทธิ,"The input 'สินทรัพย์อื่นสุทธิ' is a financial term that directly translates to 'Other Assets - Net'.

Several items in the taxonomy list share a similar meaning. However, the most accurate match considering the input and its context is 'สินทรัพย์อื่น - สุทธิ' with the SET Code '109900'. This choice is reinforced by the following factors:

1. **Direct Name Match:** The input name 'สินทรัพย์อื่นสุทธิ' directly corresponds to the item name 'สินทรัพย์อื่น - สุทธิ' in the taxonomy list.
2. **Contextual Alignment:** The input metadata specifies 'fs_category' as 'สินทรัพย์' (assets), which aligns with the 'fs_category' of the selected taxonomy item.
3. **Meaning Confirmation:** The 'meaning_of_taxonomy' for the selected item further validates its relevance to the input, as it encompasses the general concept of 'other assets'.",งบฐานะการเงินรวม,สินทรัพย์,"[1076667.0, 1044766.0]"
17,เงินรับฝาก,200100,เงินรับฝาก,"The input name 'เงินรับฝาก' and financial_statement_type 'งบฐานะการเงินรวม'  match exactly with the item_in_taxonomy 'เงินรับฝาก' and financial_statement_type 'BS_L' in the taxonomy list. Thus, the correct SET Code is '200100'.",งบฐานะการเงินรวม,หนี้สิน,"[244761497.0, 251436589.0]"
18,รายการระหว่างธนาคารและตลาดเงิน,200200,รายการระหว่างธนาคารและตลาดเงิน,"The input item name is รายการระหว่างธนาคารและตลาดเงิน and financial_statement_type is งบฐานะการเงินรวม, fs_category is หนี้สิน. Thus, the matched item in taxonomy is รายการระหว่างธนาคารและตลาดเงิน with set_code 200200",งบฐานะการเงินรวม,หนี้สิน,"[9905643.0, 10648226.0]"
19,หนี้สินจ่ายคืนเมื่อทวงถาม,200300,หนี้สินจ่ายคืนเมื่อทวงถาม,"The input name 'หนี้สินจ่ายคืนเมื่อทวงถาม' is a perfect match to the item 'หนี้สินจ่ายคืนเมื่อทวงถาม' in the Taxonomy list, and the financial statement type is 'งบฐานะการเงินรวม' which mapped to 'BS_L' in the Taxonomy list. ",งบฐานะการเงินรวม,หนี้สิน,"[873789.0, 422819.0]"
20,หนี้สินอนุพันธ์,202100,หนี้สินอนุพันธ์,"The input item name is หนี้สินอนุพันธ์ and financial_statement_type is งบฐานะการเงินรวม, fs_category is หนี้สิน. Thus the matched Taxonomy item name is หนี้สินอนุพันธ์ with set_code 202100.",งบฐานะการเงินรวม,หนี้สิน,"[674583.0, 578628.0]"
21,ตราสารหนี้ที่ออกและเงินกู้ยืม,202000,ตราสารหนี้ที่ออกและเงินกู้ยืม,"The user's query 'ตราสารหนี้ที่ออกและเงินกู้ยืม' is an exact match for the 'item_in_taxonomy' field in the taxonomy list, and the 'fs_category' is 'หนี้สิน' as specified in the input metadata. Therefore, the correct SET Code is '202000'.",งบฐานะการเงินรวม,หนี้สิน,"[10156345.0, 20043708.0]"
22,ดอกเบี้ยค้างจ่าย,null,null,"There is no item in the provided taxonomy list that matches the combination of the query ""ดอกเบี้ยค้างจ่าย"" (accrued interest payable) and the input metadata fs_category with value  ""หนี้สิน"" (liabilities). Therefore, I cannot provide a suitable SET Code and Item in Taxonomy.",งบฐานะการเงินรวม,หนี้สิน,"[1058672.0, 753100.0]"
23,ค่าใช้จ่ายค้างจ่าย,209900,หนี้สินอื่น,"The input financial report line item name is ค่าใช้จ่ายค้างจ่าย and  financial statement type is งบฐานะการเงินรวม, fs_category is หนี้สิน. An item in taxonomy list with set code 209900 states meaning_of_taxonomy as 'บางครั้งใช้ชื่อว่า เจ้าหนี้สถาบันการเงินจากการซื้อลูกหนี้ หรือ ด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนและเงินลงทุน หรือ ดอกเบี้ยค้างจ่าย หรือ ภาษีค้างจ่าย หรือ เงินรับหลักประกันของตราสารอนุพันธ์ หรือ รายได้รับล่วงหน้า หรือ ค่าใช้จ่ายค้างจ่าย' which contains the input financial report line item name. Thus, the selected SET Code is 209900 and Item in Taxonomy is หนี้สินอื่น",งบฐานะการเงินรวม,หนี้สิน,"[832822.0, 969432.0]"
24,หนี้สินตามสัญญาเช่า,202400,หนี้สินตามสัญญาเช่า,The query and item in taxonomy matched exactly after filtering by financial_statement_type and fs_category.,งบฐานะการเงินรวม,หนี้สิน,"[616583.0, 709818.0]"
25,ประมาณการหนี้สิน,202800,ประมาณการหนี้สิน,Found an exact match for the query 'ประมาณการหนี้สิน' in the provided taxonomy list.  The fs_category is 'หนี้สิน' which matches the input metadata.,งบฐานะการเงินรวม,หนี้สิน,"[607857.0, 545644.0]"
26,ภาษีเงินได้ค้างจ่าย,203000,ภาษีเงินได้นิติบุคคลค้างจ่าย,"The input name 'ภาษีเงินได้ค้างจ่าย' is a close match to the item 'ภาษีเงินได้นิติบุคคลค้างจ่าย' in the provided taxonomy list.  The input metadata also specifies 'fs_category' as 'หนี้สิน' which aligns with the 'fs_category' of the selected taxonomy item. Therefore, 'ภาษีเงินได้นิติบุคคลค้างจ่าย' with SET Code '203000' is the most appropriate match.",งบฐานะการเงินรวม,หนี้สิน,"[794614.0, 250007.0]"
27,รายได้รับล่วงหน้า,209900,หนี้สินอื่น,"The input item name is รายได้รับล่วงหน้า and the input metadata specified the fs_category is หนี้สิน. An item in the Taxonomy list with the Item in Taxonomy name, หนี้สินอื่น, has the word รายได้รับล่วงหน้า in its meaning. Thus, the SET Code should be 209900 and the Item in Taxonomy should be หนี้สินอื่น.",งบฐานะการเงินรวม,หนี้สิน,"[222067.0, 240362.0]"
28,เจ้าหนี้สำนักหักบัญชี,200700,เจ้าหนี้สำนักหักบัญชีและธุรกิจหลักทรัพย์ และสัญญาซื้อขายล่วงหน้า,"The input name 'เจ้าหนี้สำนักหักบัญชี' is related to the item 'เจ้าหนี้สำนักหักบัญชีและธุรกิจหลักทรัพย์ และสัญญาซื้อขายล่วงหน้า' in the taxonomy list. Considering the input metadata that financial_statement_type is งบฐานะการเงินรวม and fs_category is หนี้สิน, the most relevant SET Code and Item in Taxonomy are 200700 and เจ้าหนี้สำนักหักบัญชีและธุรกิจหลักทรัพย์ และสัญญาซื้อขายล่วงหน้า, respectively.",งบฐานะการเงินรวม,หนี้สิน,"[66575.0, 0.0]"
29,เจ้าหนี้ธุรกิจหลักทรัพย์,200700,เจ้าหนี้สำนักหักบัญชีและธุรกิจหลักทรัพย์ และสัญญาซื้อขายล่วงหน้า,"The input mentions ""เจ้าหนี้ธุรกิจหลักทรัพย์"" and the input metadata specifies financial_statement_type as ""งบฐานะการเงินรวม"" and fs_category as ""หนี้สิน"". This closely matches the item ""เจ้าหนี้สำนักหักบัญชีและธุรกิจหลักทรัพย์ และสัญญาซื้อขายล่วงหน้า"" (Clearing House, Securities And Derivatives Business Payables) with set code 200700 in the taxonomy list, which falls under the category ""หนี้สิน"" in the financial statement type ""BS_L"".",งบฐานะการเงินรวม,หนี้สิน,"[59238.0, 183085.0]"
30,หนี้สินอื่น,209900,หนี้สินอื่น,The input query 'หนี้สินอื่น' and financial_statement_type งบฐานะการเงินรวม directly match the 'item_in_taxonomy'  'หนี้สินอื่น' and 'financial_statement_type' 'BS_L' in the taxonomy list. ,งบฐานะการเงินรวม,หนี้สิน,"[1170000.0, 580263.0]"
31,"ทุนจดทะเบียนหุ้นสามัญ 21,183,660,594 หุ้น มูลค่าหุ้นละ 1 บาท",310120,ทุนจดทะเบียน หุ้นสามัญจดทะเบียน,"The input mentions 'ทุนจดทะเบียนหุ้นสามัญ' which directly translates to 'Registered share capital ordinary shares'.  This aligns with the item 'ทุนจดทะเบียน หุ้นสามัญจดทะเบียน' in the taxonomy, which represents authorized ordinary share capital. The provided context also confirms that this item falls under the 'ส่วนของผู้ถือหุ้น' category, aligning with the input metadata 'fs_category' being 'ส่วนของเจ้าของ'.",งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[21183661.0, 21183661.0]"
32,"ทุนที่ออกและชำระแล้วหุ้นสามัญ 21,183,660,594 หุ้น มูลค่าหุ้นละ 1 บาท",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The input query explicitly mentions ""ทุนที่ออกและชำระแล้ว"" and ""หุ้นสามัญ"" indicating a match with ""ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว"" in the taxonomy. The provided 'fs_category' ('ส่วนของเจ้าของ') is also consistent with the taxonomy's 'fs_category' ('ส่วนของผู้ถือหุ้น').",งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[21183661.0, 21183661.0]"
33,ส่วนเกินมูลค่าหุ้น,310400,ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น,"The query 'ส่วนเกินมูลค่าหุ้น' is related to 'ส่วนของเจ้าของ' in the financial report, and the most relevant meaning in the Taxonomy list is 'ส่วนเกินหรือส่วนต่ำกว่า มูลค่าหุ้น หมายถึง เงินหรือมูลค่าของสิ่งตอบแทนที่ได้รับจากการขายหุ้นส่วนที่สูงหรือต่ำกว่ามูลค่าที่ตราไว้ของหุ้นสามัญและหุ้นบุริมสิทธิ หากมีทั้งส่วนเกินและส่วนต่ำกว่ามูลค่าหุ้น สามารถนำรายการดังกล่าวมาหักกลบกันและแสดงเป็นมูลค่าสุทธิได้\r\n\r\nส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น ประกอบด้วยเลขอ้างอิงที่ 79 ถึง 80'. Therefore, the most appropriate SET Code is '310400' and Item in Taxonomy is 'ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น'.",งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[9627913.0, 9627913.0]"
34,ส่วนเกินทุนหุ้นทุนซื้อคืน - หุ้นสามัญ,319911,ส่วนเกิน (ต่ำกว่า) ทุนจากหุ้นทุนซื้อคืน,"The query mentions ""ส่วนเกินทุนหุ้นทุนซื้อคืน"" which directly translates to ""Surplus from treasury shares"".
The input metadata also specifies the fs_category as ""ส่วนของเจ้าของ"" which means ""equity"".
Therefore, the most relevant item in the taxonomy list is: 
 {'meaning_of_taxonomy': 'ส่วนเกินหรือส่วนต่ำกว่า ทุนจากหุ้นทุนซื้อคืน บางครั้งใช้ชื่อว่า ส่วนเกินทุนหุ้นทุนซื้อคืน-หุ้นสามัญ', 'financial_statement_type': 'BS_OE', 'item_in_taxonomy_en': 'Surplus (Deficits) From Treasury Shares', 'symbol': '123', 'form_no': 'F1', 'item_in_taxonomy': 'ส่วนเกิน (ต่ำกว่า) ทุนจากหุ้นทุนซื้อคืน', 'mandatory_mapping': '', 'indent': '2', 'data_type': 'N', 'fs_category': 'ส่วนของผู้ถือหุ้น', 'set_code': '319911'}",งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[890.0, 890.0]"
35,องค์ประกอบอื่นของส่วนของเจ้าของ,319990,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น - อื่นๆ,"The query 'องค์ประกอบอื่นของส่วนของเจ้าของ' is an exact match to the 'meaning_of_taxonomy' field in the Taxonomy list. Thus, the correct SET Code is '319990' and the item is 'องค์ประกอบอื่นของส่วนของผู้ถือหุ้น - อื่นๆ'.",งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[-7107977.0, -8011823.0]"
36,ทุนสำรองตามกฎหมาย,310611,สำรองตามกฎหมาย,"The financial report line item name is ทุนสำรองตามกฎหมาย,  the closest meaning in the taxonomy list is  บางครั้งใช้ชื่อว่า จัดสรรแล้ว หรือ จัดสรรแล้ว-ทุนสำรองตามกฎหมาย หรือ ทุนสำรองตามกฎหมาย หรือ จัดสรรแล้ว-สำรองตามกฎหมาย and the fs_category is ส่วนของผู้ถือหุ้น, so the SET code is 310611 and the item in taxonomy is สำรองตามกฎหมาย",งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[1880867.0, 1880867.0]"
37,ยังไม่ได้จัดสรร,310620,กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,The input item name 'ยังไม่ได้จัดสรร' matches the meaning of taxonomy in the Taxonomy list: 'กำไรหรือขาดทุน สะสม - ยังไม่ได้จัดสรร บางครั้งใช้ขื่อว่า ยังไม่ได้จัดสรร หมายถึง กำไร (ขาดทุน) สะสมและกำไรสำหรับงวดของรอบระยะเวลาบัญชีปัจจุบันที่คงเหลือหลังจากการจัดสรร ',งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[10524887.0, 11279350.0]"
38,รวมส่วนของบริษัทใหญ่,319999,รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่,"The input name 'รวมส่วนของบริษัทใหญ่' is a close match to the item 'รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่' in the taxonomy list, and the fs_category 'ส่วนของผู้ถือหุ้น' is related to the input metadata fs_category 'ส่วนของเจ้าของ'.",งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[36110241.0, 35960858.0]"
39,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"Found an exact match for the input query ""ส่วนได้เสียที่ไม่มีอำนาจควบคุม"" in the Taxonomy list.  The fs_category is also a match with the input metadata.",งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[2.0, 2.0]"
40,รวมส่วนของเจ้าของ,309998,รวมส่วนของผู้ถือหุ้น,"The input query 'รวมส่วนของเจ้าของ' directly matches the meaning_of_taxonomy field 'บางครั้งใช้ชื่อว่า รวมส่วนของเจ้าของ' in the taxonomy list. Thus, the correct SET Code is '309998' and the item is 'รวมส่วนของผู้ถือหุ้น'.",งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[36110243.0, 35960860.0]"
41,"ทุนเรือนหุ้นทุนจดทะเบียนหุ้นสามัญ 21,183,660,594 หุ้น มูลค่าหุ้นละ 1 บาท",310120,ทุนจดทะเบียน หุ้นสามัญจดทะเบียน,"The input mentions ทุนจดทะเบียน and หุ้นสามัญ which  corresponded to item ""ทุนจดทะเบียน หุ้นสามัญจดทะเบียน"" in the taxonomy.",งบฐานะการเงินเฉพาะกิจการ,ส่วนของเจ้าของ,"[21183661, 21183661]"
42,กำไรสะสมจัดสรรแล้วทุนสำรองตามกฎหมาย,310611,กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย,"The query mentions กำไรสะสมจัดสรรแล้ว and ทุนสำรองตามกฎหมาย, directly corresponding to กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย in the taxonomy.",งบฐานะการเงินเฉพาะกิจการ,ส่วนของเจ้าของ,"[1880867, 1880867]"
43,กำไรสะสมยังไม่ได้จัดสรร,310620,กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,"The query mentions 'กำไรสะสมยังไม่ได้จัดสรร' and the input metadata specifies 'financial_statement_type' as 'งบฐานะการเงินเฉพาะกิจการ' and 'fs_category' as 'ส่วนของเจ้าของ'. Analyzing the Taxonomy list, the closest match is the item with 'set_code' '310620', 'item_in_taxonomy' 'กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร', and 'fs_category' 'ส่วนของผู้ถือหุ้น', which aligns with the input query and metadata.",งบฐานะการเงินเฉพาะกิจการ,ส่วนของเจ้าของ,"[10524887, 11279350]"
44,รายได้ดอกเบี้ย,410108,รายได้ดอกเบี้ย,"The query matches directly with 'รายได้ดอกเบี้ย' in the Taxonomy list. Also, the fs_category of both query and matched item are both related to รายได้จากการดำเนินงาน",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุด,รายได้จากการดำเนินงาน,"[3242424, 2729030.0, 17, 10.0]"
45,ค่าใช้จ่ายดอกเบี้ย,429900,ค่าใช้จ่ายดอกเบี้ย,"The query 'ค่าใช้จ่ายดอกเบี้ย' directly matches with the same item name in the Taxonomy list. Also, this item's fs_category is 'กำไรขาดทุน' which is related to the input metadata fs_category 'รายได้จากการดำเนินงาน'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุด,รายได้จากการดำเนินงาน,"[-1533730, -1058346.0, -36160, -42101.0]"
46,รายได้ (ค่าใช้จ่าย) ดอกเบี้ยสุทธิ,400599,รายได้ดอกเบี้ยสุทธิ,"The meaning_of_taxonomy in the Taxonomy list item with set_code 400599 matches the query รายได้ (ค่าใช้จ่าย) ดอกเบี้ยสุทธิ. Although fs_category is กำไรขาดทุน, it is not related to the input metadata fs_category รายได้จากการดำเนินงาน. However, we can still use this item because the item_in_taxonomy is a close match to the query.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุด,รายได้จากการดำเนินงาน,"[1708694, 1670684.0, -36143, -42091.0]"
47,รายได้ค่าธรรมเนียมและบริการ,410113,รายได้ค่าธรรมเนียมและบริการ,The input matches the item_in_taxonomy field in the Taxonomy list. And the input's fs_category รายได้จากการดำเนินงาน is found in the Taxonomy list.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุด,รายได้จากการดำเนินงาน,"[238620, 233898.0, 0, 0.0]"
48,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,422200,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,Found exact match for item ค่าใช้จ่ายค่าธรรมเนียมและบริการ with fs_category รายได้จากการดำเนินงาน in the taxonomy list. ,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุด,รายได้จากการดำเนินงาน,"[-56653, -60540.0, -2565, -2870.0]"
49,รายได้ (ค่าใช้จ่าย) ค่าธรรมเนียมและบริการสุทธิ,400699,รายได้ค่าธรรมเนียมและบริการสุทธิ,"The input name mentions 'รายได้ (ค่าใช้จ่าย) ค่าธรรมเนียมและบริการสุทธิ' and 'fs_category' is 'รายได้จากการดำเนินงาน' which means Operating Income. Thus, the closest match from the Taxonomy list is 'รายได้ค่าธรรมเนียมและบริการสุทธิ' with SET Code '400699'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุด,รายได้จากการดำเนินงาน,"[181967, 173358.0, -2565, -2870.0]"
50,กำไร (ขาดทุน) สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,431390,กำไร (ขาดทุน) สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน - อื่น ๆ,"From the Taxonomy list, the item_in_taxonomy matching the query is 'กำไร (ขาดทุน) สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน - อื่น ๆ'.

The reasoning for selecting this item is based on the following:
- **Exact Match**: The input query perfectly matches the 'item_in_taxonomy' field in the provided context. 
- **Metadata Alignment**: The input metadata specifies 'financial_statement_type' as 'งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุด' which aligns with the 'financial_statement_type' of 'PL' in the context.
- **fs_category**:  There is no exact match for 'รายได้จากการดำเนินงาน' in the 'fs_category' field. Therefore, we use the 'item_in_taxonomy' field instead.

Therefore, the most appropriate match is 'กำไร (ขาดทุน) สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน - อื่น ๆ' with SET Code '431390'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุด,รายได้จากการดำเนินงาน,"[25172, -4170.0, 0, 0.0]"
