,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
10,สินทรัพย์สิทธิการใช้,103900,สินทรัพย์สิทธิการใช้ - สุทธิ,"The query 'สินทรัพย์สิทธิการใช้' is a perfect match with the 'item_in_taxonomy' in the Taxonomy list, given the provided 'fs_category' ('สินทรัพย์') and 'financial_statement_type' ('งบฐานะการเงิน').",งบฐานะการเงิน,สินทรัพย์,"[135886914, 19282367, 135886914, 19282367]"
11,สินทรัพย์ไม่มีตัวตน,104100,สินทรัพย์ไม่มีตัวตน - สุทธิ,The query 'สินทรัพย์ไม่มีตัวตน' is an exact match to the 'item_in_taxonomy' field 'สินทรัพย์ไม่มีตัวตน - สุทธิ' in the Taxonomy list.  The fs_category of both the query and the Taxonomy list item are both 'สินทรัพย์'.,งบฐานะการเงิน,สินทรัพย์,"[12815416, 12781734, 12815416, 12781734]"
12,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,104400,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,"The input name 'สินทรัพย์ภาษีเงินได้รอการตัดบัญชี' is an exact match with the item_in_taxonomy 'สินทรัพย์ภาษีเงินได้รอตัดบัญชี' in the taxonomy list.  Also, the fs_category 'สินทรัพย์' matched the input metadata.",งบฐานะการเงิน,สินทรัพย์,"[43655008, 43241999, 43655008, 43241999]"
13,สินทรัพย์อื่น สุทธิ,109900,สินทรัพย์อื่น - สุทธิ,"The query 'สินทรัพย์อื่น สุทธิ' directly matches the 'item_in_taxonomy' 'สินทรัพย์อื่น - สุทธิ' in the taxonomy list.  The other properties also align with the input metadata, including 'fs_category' as 'สินทรัพย์' and 'financial_statement_type' as 'BS_A'.",งบฐานะการเงิน,สินทรัพย์,"[118838080, 85448933, 118838080, 85448933]"
14,หนี้สิน เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,200800,เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,"The query \""หนี้สิน เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์\"" clearly matches the item \""เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์\"" in the provided taxonomy list. This item's fs_category is \""หนี้สิน\"" which is related to the input metadata fs_category \""หนี้สินและส่วนของเจ้าของ\"".",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[22493052, 36522127, 22493052, 36522127]"
15,เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,200900,เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,The query matches perfectly with item_in_taxonomy: เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า in the taxonomy list. And the fs_category of the taxonomy item also matches the input metadata.,งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[107642171, 32785112, 107642171, 32785112]"
16,หนี้สินอนุพันธ์,202100,หนี้สินอนุพันธ์,"The query 'หนี้สินอนุพันธ์' is a direct match to the 'item_in_taxonomy' field in the taxonomy list, and the 'fs_category' field ('หนี้สิน') is related to the input metadata 'fs_category' ('หนี้สินและส่วนของเจ้าของ').",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[969371, 717500, 969371, 717500]"
17,ประมาณการหนี้สิน,202800,ประมาณการหนี้สิน,"The input matches the item_in_taxonomy ""ประมาณการหนี้สิน"" in the taxonomy list.  The financial_statement_type is BS_L, which matches the input metadata.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[88625724, 85363724, 88625724, 85363724]"
18,หนี้สินตามสัญญาเช่า,202400,หนี้สินตามสัญญาเช่า,"The query matches the item_in_taxonomy ""หนี้สินตามสัญญาเช่า"" in the taxonomy list.  The value of fs_category in the taxonomy list is ""หนี้สิน"" which is related to  ""หนี้สินและส่วนของเจ้าของ"" from the INPUT METADATA.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[139818545, 19328633, 139818545, 19328633]"
19,ภาระผูกพันผลประโยชน์พนักงาน,202700,ประมาณการหนี้สินผลประโยชน์พนักงาน,"The query \""ภาระผูกพันผลประโยชน์พนักงาน\"" clearly refers to employee benefits. The input metadata specifies the financial statement type as \""งบฐานะการเงิน\"" and fs category as \""หนี้สินและส่วนของเจ้าของ\"".  The taxonomy list contains an item \""ประมาณการหนี้สินผลประโยชน์พนักงาน\"" with set code \""202700\"" which aligns with the query and input metadata. Therefore, the selected SET Code is \""202700\"" and the item in taxonomy is \""ประมาณการหนี้สินผลประโยชน์พนักงาน\"".",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[5395967, 6511128, 5395967, 6511128]"
20,หนี้สินอื่น,209900,หนี้สินอื่น,"The query 'หนี้สินอื่น' is an exact match with the 'item_in_taxonomy' field in the Taxonomy list.  The fs_category field, 'หนี้สิน', is related to the input metadata 'หนี้สินและส่วนของเจ้าของ'.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[87205796, 62876138, 87205796, 62876138]"
21,"ทุนเรือนหุ้น ทุนจดทะเบียน หุ้นสามัญจำนวน 5,807,922,864 หุ้น    มูลค่าที่ตราไว้หุ้นละ 5 บาท   (พ.ศ. 2566 จำนวน 5,502,342,444 หุ้น มูลค่าที่ตราไว้หุ้นละ 5 บาท)",310120,ทุนจดทะเบียน หุ้นสามัญจดทะเบียน,"The input mentions ""ทุนจดทะเบียน หุ้นสามัญ"" and ""มูลค่าที่ตราไว้หุ้นละ"" which  directly corresponds to the definition of ""ทุนจดทะเบียน หุ้นสามัญจดทะเบียน"" in the taxonomy list. Thus, the chosen SET Code and Item in Taxonomy are based on this matching.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[29039614320, 27511712220, 29039614320, 27511712220]"
22,"ทุนที่ออกและชำระแล้ว หุ้นสามัญจำนวน 5,210,628,836 หุ้น    มูลค่าที่ตราไว้หุ้นละ 5 บาท   (พ.ศ. 2566 จำนวน 5,050,367,708 หุ้น มูลค่าที่ตราไว้หุ้นละ 5 บาท)",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The INPUT query explicitly mentions ""ทุนที่ออกและชำระแล้ว"" and ""หุ้นสามัญ"" which directly corresponds to the item ""ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว"" in the taxonomy list. Thus, this is the most appropriate match.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[26053144180, 25251838540, 26053144180, 25251838540]"
23,ส่วนต่ำกว่ามูลค่าหุ้น,310400,ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น,"The input query 'ส่วนต่ำกว่ามูลค่าหุ้น' is related to the item 'ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น' in the taxonomy list, and the fs_category of both input and matched taxonomy are matched. Thus, the SET Code should be 310400.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[-12019597279, -11618944459, -12019597279, -11618944459]"
24,ขาดทุนสะสม ยังไม่ได้จัดสรร,310620,กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,"The query mentions 'ขาดทุนสะสม ยังไม่ได้จัดสรร' and the input metadata specifies 'fs_category' as 'ส่วนของเจ้าของ'. In the provided taxonomy list, the item 'กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร' with 'set_code' '310620' aligns with both the query and the specified 'fs_category'. Therefore, this item is the most appropriate match.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[-1692342939, -1694588495, -546932939, -549178495]"
25,องค์ประกอบอื่นของส่วนของเจ้าของ,319900,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,"The query 'องค์ประกอบอื่นของส่วนของเจ้าของ' matches the closest with the 'item_in_taxonomy' value 'องค์ประกอบอื่นของส่วนของผู้ถือหุ้น' in the taxonomy list.  Also, both have the same 'fs_category' value as 'ส่วนของผู้ถือหุ้น'.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[-170303258, -167759092, -170303258, -167759092]"
26,เงินลงทุนที่วางเป็นประกันผู้รับโอนขายหรือวางประกันอีกทอดหนึ่ง,101672,เงินลงทุนที่วางเป็นประกัน เงินลงทุนที่วางเป็นประกันและให้สิทธิผู้รับโอนขายหรือวางประกันอีกทอดหนึ่ง,"The input query 'เงินลงทุนที่วางเป็นประกันผู้รับโอนขายหรือวางประกันอีกทอดหนึ่ง' is a close match to the item 'เงินลงทุนที่วางเป็นประกัน เงินลงทุนที่วางเป็นประกันและให้สิทธิผู้รับโอนขายหรือวางประกันอีกทอดหนึ่ง' in the provided taxonomy list. Both refer to investments pledged as collateral with the right of the transferee to sell or repledge. Therefore, the selected SET code and item in the taxonomy are a suitable match for the input query.",งบฐานะการเงิน,สินทรัพย์,"[31580823, 31580823, 31580823, 31580823]"
27,เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,200800,เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,"The query 'เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list. The 'fs_category' field in the Taxonomy list also matches the 'fs_category' provided in the input metadata. Therefore, the correct SET Code is '200800'.",งบฐานะการเงิน,หนี้สิน,"[22493052, 36522127, 22493052, 36522127]"
28,"ทุนเรือนหุ้นทุนจดทะเบียนหุ้นสามัญจำนวน 5,807,922,864 หุ้น   มูลค่าที่ตราไว้หุ้นละ 5 บาท  (พ.ศ. 2566 จำนวน 5,502,342,444 หุ้นมูลค่าที่ตราไว้หุ้นละ 5 บาท)",310120,ทุนจดทะเบียน หุ้นสามัญจดทะเบียน,"The input mentions ทุนจดทะเบียน and หุ้นสามัญ which is related to 'ทุนจดทะเบียน หุ้นสามัญจดทะเบียน' in the taxonomy list. And the input's fs_category is ส่วนของเจ้าของ, which is related to ส่วนของผู้ถือหุ้น in taxonomy list. Thus, the most relevant SET Code is 310120.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[29039614320, 27511712220, 29039614320, 27511712220]"
29,"ทุนที่ออกและชำระแล้วหุ้นสามัญจำนวน 5,210,628,836 หุ้น   มูลค่าที่ตราไว้หุ้นละ 5 บาท  (พ.ศ. 2566 จำนวน 5,050,367,708 หุ้นมูลค่าที่ตราไว้หุ้นละ 5 บาท)",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The input mentions ทุนที่ออกและชำระแล้ว and หุ้นสามัญ which is similar to the item ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว in the taxonomy list. Thus, the set code should be 310220.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[26053144180, 25251838540, 26053144180, 25251838540]"
30,ขาดทุนสะสมยังไม่ได้จัดสรร,310620,กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,"The query 'ขาดทุนสะสมยังไม่ได้จัดสรร' is related to retained earnings that have not been appropriated. 
The input metadata specifies that financial_statement_type is งบฐานะการเงิน and fs_category is ส่วนของเจ้าของ, which correspond to 'BS_OE' and 'ส่วนของผู้ถือหุ้น' in the Taxonomy list. 
Therefore, the most relevant item in the Taxonomy list is 'กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร' with SET Code '310620'.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[-1692342939, -1694588495, -546932939, -549178495]"
31,รายได้ค่านายหน้า,410119,รายได้ค่านายหน้า ค่านายหน้าอื่น ๆ,"The user is looking for a taxonomy item related to ""รายได้ค่านายหน้า"" in the financial statement type  ""งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567"". Although there are multiple matches for ""รายได้ค่านายหน้า"", the best match, considering the fs_category  ""รายได้"", is ""รายได้ค่านายหน้า ค่านายหน้าอื่น ๆ"" with SET Code 410119.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[32849429, 14582236, 32849429, 14582236]"
32,รายได้ค่าธรรมเนียมและบริการ,410113,รายได้จากการดำเนินธุรกิจ รายได้ค่าธรรมเนียมและบริการ,"The query \""รายได้ค่าธรรมเนียมและบริการ\"" matches the item_in_taxonomy \""รายได้จากการดำเนินธุรกิจ รายได้ค่าธรรมเนียมและบริการ\"" in the Taxonomy list. Both represent the same concept in the financial report. Thus, the set_code is 410113.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[23555332, 19222570, 23555332, 19222570]"
33,รายได้ดอกเบี้ย,410108,รายได้ดอกเบี้ย,"The input name 'รายได้ดอกเบี้ย' is an exact match with the item 'รายได้ดอกเบี้ย' in the taxonomy list. And the fs_category of both input and matched taxonomy item is related to รายได้. Thus, the set_code 410108 and item_in_taxonomy รายได้ดอกเบี้ย from the taxonomy list are selected.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[165283958, 141809405, 165283958, 141809405]"
34,กำไร (ขาดทุน) และผลตอบแทนจากเครื่องมือทางการเงิน,430100,กำไร (ขาดทุน) และผลตอบแทนจากเครื่องมือทางการเงิน,"The query perfectly matches the item ""กำไร (ขาดทุน) และผลตอบแทนจากเครื่องมือทางการเงิน"" in the taxonomy list. Although there are multiple instances of this item, they all share the same 'set_code'. Therefore, any of these instances would be considered correct.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[242964, -8617405, 242964, -8617405]"
35,ส่วนแบ่งขาดทุนจากเงินลงทุนในบริษัทร่วม,431100,ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย,"The query mentions ""ส่วนแบ่งขาดทุน"" and ""เงินลงทุนในบริษัทร่วม"" which directly corresponds to the item ""ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย"" in the taxonomy. This item represents the share of profit or loss from investments using the equity method, aligning with the query's meaning.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[0, -443938405, 0, 0]"
36,รายได้อื่น,410200,รายได้อื่น,"The input item name is รายได้อื่น and the input metadata financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567, fs_category is รายได้.  The most relevant item in the Taxonomy list is set_code: 410200, item_in_taxonomy: รายได้อื่น, financial_statement_type: PL, fs_category: กำไรขาดทุน because the meaning_of_taxonomy and fs_category are related to the input item name and input metadata.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[9909831, 1716911, 9909831, 1716911]"
37,รวมรายได้,419999,รวมรายได้,"The query ""รวมรายได้"" matches directly with the item ""รวมรายได้"" in the taxonomy list. Also, the fs_category of the selected item is ""กำไรขาดทุน"" which is related to the input metadata fs_category ""รายได้"".",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[231841514, -275224688, 231841514, 168713717]"
38,ค่าใช้จ่ายผลประโยชน์พนักงาน,422400,ค่าใช้จ่ายผลประโยชน์พนักงาน,The query 'ค่าใช้จ่ายผลประโยชน์พนักงาน' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list.  The 'fs_category' field in the matching Taxonomy list item is 'กำไรขาดทุน' which is related to the input metadata 'fs_category' which is 'ค่าใช้จ่าย'.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[-102175630, -40593247, -102175630, -40593247]"
39,ค่าธรรมเนียมและบริการจ่าย,422200,ค่าธรรมเนียมและบริการจ่าย,The query perfectly matches with 'item_in_taxonomy' in the Taxonomy list. And the fs_category is 'กำไรขาดทุน' which is related to fs_category from INPUT METADATA.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[-20910923, -11425136, -20910923, -11425136]"
40,ค่าใช้จ่ายดอกเบี้ย,429900,ค่าใช้จ่ายดอกเบี้ย,"The input item name ค่าใช้จ่ายดอกเบี้ย  matches exactly with item_in_taxonomy ค่าใช้จ่ายดอกเบี้ย in the taxonomy list. And the fs_category ค่าใช้จ่าย is matched the criteria. Thus, the correct set_code is 429900.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[-1522896, -730006, -1522896, -730006]"
41,กลับรายการ (ผลขาดทุน) ด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700, (กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,"The query mentions ""กลับรายการ (ผลขาดทุน) ด้านเครดิตที่คาดว่าจะเกิดขึ้น"" which directly corresponds to the item ""(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น"" in the provided taxonomy list. Therefore, this is the most appropriate match.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[-31612701, 3109848, -31612701, 3109848]"
42,ค่าใช้จ่ายอื่น,429800,ค่าใช้จ่ายอื่น,"From the Taxonomy list where fs_category is กำไรขาดทุน, item_in_taxonomy ค่าใช้จ่ายอื่น matched with the query ค่าใช้จ่ายอื่น. Thus, the SET Code should be 429800.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[-28992245, -23736031, -28992245, -23736031]"
43,รวมค่าใช้จ่าย,429999,รวมค่าใช้จ่าย,"fs_category of the input is ค่าใช้จ่าย and financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,  this is mapped to item_in_taxonomy: รวมค่าใช้จ่าย and set_code: 429999",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[-185214395, -73374572, -185214395, -73374572]"
44,กำไร (ขาดทุน) ก่อนภาษีเงินได้,409994,กำไร (ขาดทุน) ก่อนภาษีเงินได้,"From the Taxonomy list,  item_in_taxonomy  with value กำไร (ขาดทุน) ก่อนภาษีเงินได้ matched with the input กำไร (ขาดทุน) ก่อนภาษีเงินได้.  Therefore, the correct SET Code is 409994.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร (ขาดทุน) ก่อนภาษีเงินได้,"[46627119, -348599260, 46627119, 95339145]"
45,ภาษีเงินได้,439800,ภาษีเงินได้,The input query 'ภาษีเงินได้' and financial statement type 'งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567' match the item 'ภาษีเงินได้' with SET Code '439800' in the taxonomy list. ,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ภาษีเงินได้,"[-15862118, -19083967, -15862118, -19083967]"
46,กำไร (ขาดทุน) สำหรับรอบระยะเวลา,409991,กำไร (ขาดทุน) สุทธิ สำหรับงวด / กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง,"The query 'กำไร (ขาดทุน) สำหรับรอบระยะเวลา' is a general term and does not provide enough context to identify a specific line item. However, the input metadata specifies 'fs_category' as 'กำไร (ขาดทุน) สำหรับรอบระยะเวลา'.  Examining the provided taxonomy list, the closest match is 'กำไร (ขาดทุน) สุทธิ สำหรับงวด / กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง' with the set code '409991'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร (ขาดทุน) สำหรับรอบระยะเวลา,"[30765001, -367683227, 30765001, 76255178]"
47,กำไรขาดทุนเบ็ดเสร็จอื่น,459800,องค์ประกอบอื่นของกำไรขาดทุนเบ็ดเสร็จอื่นที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The input mentions  'รายการที่จะไม่จัดประเภทรายการใหม่ไปยัง กำไรหรือขาดทุนในภายหลัง' meaning items that will not be reclassified to profit or loss later. Thus, the appropriate category is 'กำไรขาดทุนเบ็ดเสร็จอื่น-ไม่จัดประเภทในภายหลัง' which translates to 'Other comprehensive income - not reclassified later'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร (ขาดทุน) เบ็ดเสร็จอื่น รายการที่จะไม่จัดประเภทรายการใหม่ไปยัง กำไรหรือขาดทุนในภายหลัง ขาดทุนจากการวัดมูลค่าเงินลงทุนใน    ตราสารทุนด้วยมูลค่ายุติธรรมผ่าน  กำไรขาดทุนเบ็ดเสร็จอื่น,"[-3180208, -6487754, -3180208, -6487754]"
