,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
32,สินทรัพย์อนุพันธ์,103000,สินทรัพย์อนุพันธ์,"The input name 'สินทรัพย์อนุพันธ์' is an exact match with the item 'สินทรัพย์อนุพันธ์' in the taxonomy list, and the fs_category 'สินทรัพย์' also matched. ",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[37369353, 29055607, 37583142, 29257667]"
33,เงินลงทุนสุทธิ,101600,เงินลงทุน - สุทธิ,"The input query 'เงินลงทุนสุทธิ' matches directly with the 'item_in_taxonomy' value 'เงินลงทุน - สุทธิ' in the taxonomy list.  The 'fs_category' value of 'สินทรัพย์' also aligns with the input metadata. Therefore, the correct SET Code is '101600'.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[137029713, 130538799, 131584335, 125353247]"
34,เงินลงทุนในบริษัทย่อย บริษัทร่วมและการร่วมค้าสุทธิ,102600,เงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า ที่บันทึกโดยวิธีส่วนได้เสีย - สุทธิ,"The input query indicates an investment in subsidiaries, associates, and joint ventures, specifically mentioning ""net"". The taxonomy list provides two options: one for investments recorded using the equity method and another for other methods. 

The input query's mention of ""net"" suggests it's referring to the overall net investment, which aligns with the item ""เงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า ที่บันทึกโดยวิธีส่วนได้เสีย - สุทธิ"" (Investment In Subsidiaries, Associates And Joint Ventures Using The Equity Method - Net). This item considers the net value after deducting impairment losses, aligning with the common accounting practice of presenting such investments at their net carrying amount.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[18523849, 17920515, 94779753, 90571525]"
35,เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับสุทธิ,102000,เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับ - สุทธิ,"The query matches the meaning_of_taxonomy field in the provided taxonomy list. Thus, the SET Code and Item in Taxonomy are extracted from the corresponding fields.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[1915425270, 1942699757, 1674012164, 1701804771]"
36,ทรัพย์สินรอการขายสุทธิ,103500,ทรัพย์สินรอการขาย - สุทธิ,"The query 'ทรัพย์สินรอการขายสุทธิ' is an exact match to the 'meaning_of_taxonomy' field in the Taxonomy list, where the 'fs_category' is 'สินทรัพย์'.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[5989690, 5555112, 5653587, 5226076]"
37,ที่ดิน อาคารและอุปกรณ์สุทธิ,103800,ที่ดิน อาคาร และอุปกรณ์ - สุทธิ,"The input query 'ที่ดิน อาคารและอุปกรณ์สุทธิ' combined with the input metadata 'fs_category' with value 'สินทรัพย์' matches the item 'ที่ดิน อาคาร และอุปกรณ์ - สุทธิ' in the taxonomy list. Thus, the set code '103800' is suggested.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[36806308, 36327764, 31764154, 31764854]"
38,ค่าความนิยมและสินทรัพย์ไม่มีตัวตนอื่นสุทธิ,104000,ค่าความนิยมและสินทรัพย์ไม่มีตัวตนอื่น - สุทธิ,"The query 'ค่าความนิยมและสินทรัพย์ไม่มีตัวตนอื่นสุทธิ' is an exact match to the 'item_in_taxonomy' field 'ค่าความนิยมและสินทรัพย์ไม่มีตัวตนอื่น - สุทธิ' in the taxonomy list. Therefore, the SET code '104000' and the item 'ค่าความนิยมและสินทรัพย์ไม่มีตัวตนอื่น - สุทธิ' are the most appropriate selections.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[32995142, 31540062, 4253624, 3765833]"
39,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,104400,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,"The query 'สินทรัพย์ภาษีเงินได้รอตัดบัญชี' is an exact match for the 'item_in_taxonomy' field in the taxonomy list, and the 'fs_category' field is 'สินทรัพย์' as specified in the instructions.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[5983068, 6086001, 468938, 284909]"
40,สินทรัพย์อื่นสุทธิ,109900,สินทรัพย์อื่น - สุทธิ,The input name 'สินทรัพย์อื่นสุทธิ' is an exact match to the item_in_taxonomy 'สินทรัพย์อื่น - สุทธิ' in the taxonomy list. And the fs_category 'สินทรัพย์' is matched with the input metadata.,งบฐานะการเงิน (ต่อ),สินทรัพย์,"[30014802, 30686880, 20926563, 21919045]"
41,เงินรับฝาก,200100,เงินรับฝาก,"The query is ""เงินรับฝาก"" and the input metadata specifies financial_statement_type is งบฐานะการเงิน (ต่อ) and fs_category is หนี้สินและส่วนของเจ้าของ.  The Taxonomy list item with item_in_taxonomy ""เงินรับฝาก"", financial_statement_type ""BS_L"", and fs_category ""หนี้สิน"" matches the query and input metadata.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[1916387708, 1839601001, 1888681363, 1815718538]"
42,รายการระหว่างธนาคารและตลาดเงิน,200200,รายการระหว่างธนาคารและตลาดเงิน,"The query matches the Item in Taxonomy ""รายการระหว่างธนาคารและตลาดเงิน"" with fs_category ""หนี้สิน"" which is related to the input metadata fs_category ""หนี้สินและส่วนของเจ้าของ"".",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[232843043, 323995537, 188409496, 271279782]"
43,หนี้สินจ่ายคืนเมื่อทวงถาม,200300,หนี้สินจ่ายคืนเมื่อทวงถาม,The query 'หนี้สินจ่ายคืนเมื่อทวงถาม' is an exact match to the 'item_in_taxonomy' field in the taxonomy list. And the  'fs_category' field in the taxonomy list matched 'fs_category' from INPUT METADATA.,งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[5512565, 4387336, 5512557, 4382140]"
44,หนี้สินอนุพันธ์,202100,หนี้สินอนุพันธ์,The query 'หนี้สินอนุพันธ์' is a direct match with the 'item_in_taxonomy' field in the taxonomy list. The fs_category of the selected item is 'หนี้สิน' which is related to the input metadata fs_category 'หนี้สินและส่วนของเจ้าของ'.,งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[31354377, 32838856, 31755340, 33097354]"
45,ตราสารหนี้ที่ออกและเงินกู้ยืม,202000,ตราสารหนี้ที่ออกและเงินกู้ยืม,"The query 'ตราสารหนี้ที่ออกและเงินกู้ยืม' is an exact match for the 'item_in_taxonomy' field in the provided taxonomy list.  Therefore, the SET code '202000' and 'item_in_taxonomy' 'ตราสารหนี้ที่ออกและเงินกู้ยืม' are selected.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[107602308, 104217056, 79586713, 78233476]"
46,ประมาณการหนี้สิน,202800,ประมาณการหนี้สิน,"The query 'ประมาณการหนี้สิน' is an exact match to the 'item_in_taxonomy' field in the taxonomy list.  The 'fs_category' field also matches the input metadata. Therefore, the correct SET Code is 202800 and the item is 'ประมาณการหนี้สิน'.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[12614480, 12212832, 9937545, 9662295]"
47,หนี้สินภาษีเงินได้รอตัดบัญชี,203200,หนี้สินภาษีเงินได้รอตัดบัญชี,The query 'หนี้สินภาษีเงินได้รอตัดบัญชี' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list.  The 'fs_category' matches the input metadata 'fs_category'.,งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[1188786, 1304064, 0, 0]"
48,หนี้สินอื่น,209900,หนี้สินอื่น,The INPUT is หนี้สินอื่น and the  fs_category is หนี้สินและส่วนของเจ้าของ.  The most relevant item in the Taxonomy List is item_in_taxonomy: หนี้สินอื่น with set_code: 209900,งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[79035859, 78284538, 48922977, 46664543]"
49,"ทุนเรือนหุ้น ทุนจดทะเบียน หุ้นสามัญ  7,574,143,747 หุ้น มูลค่าหุ้นละ 10 บาท",310120,ทุนจดทะเบียน หุ้นสามัญจดทะเบียน,"The input mentions ""ทุนจดทะเบียน หุ้นสามัญ"" which directly corresponds to the item ""ทุนจดทะเบียน หุ้นสามัญจดทะเบียน"" in the taxonomy.  The input's fs_category is หนี้สินและส่วนของเจ้าของ, but the most relevant taxonomy item's fs_category is ส่วนของผู้ถือหุ้น. Therefore, we use item_in_taxonomy instead of fs_category.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[75741437, 75741437, 75741437, 75741437]"
50,"ทุนเรือนหุ้น ทุนที่ออกและชำระแล้ว หุ้นสามัญ 7,355,761,773 หุ้น มูลค่าหุ้นละ 10 บาท",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The input query explicitly mentions ""ทุนที่ออกและชำระแล้ว"" and ""หุ้นสามัญ"" which directly corresponds to the item ""ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว"" in the taxonomy.  The input metadata also specifies the fs_category as ""ส่วนของผู้ถือหุ้น"" which aligns with the chosen taxonomy item.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[73557618, 73557618, 73557618, 73557618]"
51,ทุนเรือนหุ้น ส่วนเกินมูลค่าหุ้นสามัญ,310420,ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ,"The query mentions ""ส่วนเกินมูลค่าหุ้นสามัญ"" which directly corresponds to the item ""ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ"" in the taxonomy.  The other properties also align with the input metadata, such as financial_statement_type and fs_category.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[52878749, 52878749, 52878749, 52878749]"
52,องค์ประกอบอื่นของส่วนของเจ้าของ,319990,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น องค์ประกอบอื่นของส่วนของผู้ถือหุ้น - อื่นๆ,The best match from the taxonomy list is 'องค์ประกอบอื่นของส่วนของผู้ถือหุ้น องค์ประกอบอื่นของส่วนของผู้ถือหุ้น - อื่นๆ' with SET Code '319990' because the meaning is 'บางครั้งใช้ชื่อว่า องค์ประกอบอื่นของส่วนของเจ้าของ' which is an exact match to the input query.,งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[5750692, 3678725, 6094560, 5697899]"
53,กำไรสะสม จัดสรรแล้ว ทุนสำรองตามกฎหมาย,310611,กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย,The input name 'กำไรสะสม จัดสรรแล้ว ทุนสำรองตามกฎหมาย' is a close match to the item 'กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย' in the taxonomy list.  The taxonomy item's meaning confirms that it can also be referred to as  'ทุนสำรองตามกฎหมาย'.,งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[7574144, 7574144, 7574144, 7574144]"
54,กำไรสะสม ยังไม่ได้จัดสรร,310620,กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,The query mentions 'กำไรสะสม ยังไม่ได้จัดสรร' which directly corresponds to the item 'กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร' in the taxonomy list. This item's fs_category is 'ส่วนของผู้ถือหุ้น' which is related to the input metadata 'หนี้สินและส่วนของเจ้าของ'.,งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[243094636, 230764350, 134967290, 126124423]"
55,รวมส่วนของธนาคาร,319999,รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่,"The query 'รวมส่วนของธนาคาร' is a general term, but given the context that the financial statement type is BS_OE and fs_category is หนี้สินและส่วนของเจ้าของ, the closest match in the taxonomy list is 'รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่' with SET Code '319999'.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[382855839, 368453586, 275072361, 265832833]"
56,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,The query 'ส่วนได้เสียที่ไม่มีอำนาจควบคุม' is an exact match with the 'item_in_taxonomy' in the Taxonomy list.  The financial statement type is 'BS_OE' and fs_category is 'ส่วนของผู้ถือหุ้น' which is related to 'หนี้สินและส่วนของเจ้าของ' as specified in the metadata.,งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[3382847, 3000088, 0, 0]"
57,รวมสินทรัพย์,109999,รวมสินทรัพย์,"The query 'รวมสินทรัพย์' is a perfect match to the 'item_in_taxonomy' field in the taxonomy list, given the financial_statement_type is งบฐานะการเงิน (ต่อ) and fs_category is สินทรัพย์.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[2772777812, 2768294894, 2527878352, 2524870961]"
