,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
10,สินทรัพย์ทางการเงินหมุนเวียนอื่น,113100,สินทรัพย์ทางการเงินหมุนเวียนอื่น,"The input name 'สินทรัพย์ทางการเงินหมุนเวียนอื่น' is an exact match with the 'item_in_taxonomy' in the Taxonomy list. And the input metadata 'fs_category' is 'สินทรัพย์' which is related to 'fs_category' in the Taxonomy list. Thus, the correct SET Code is '113100'.",งบฐานะการเงิน,สินทรัพย์,"[1047191, 1969065, 644989, 1661843]"
11,สินทรัพย์หมุนเวียนอื่น,119900,สินทรัพย์หมุนเวียนอื่น,"The input name 'สินทรัพย์หมุนเวียนอื่น' is an exact match with the 'item_in_taxonomy' in the Taxonomy list. And the input metadata 'fs_category' is 'สินทรัพย์' which is related to 'สินทรัพย์หมุนเวียน' in the Taxonomy list. Thus, the correct set_code is '119900'.",งบฐานะการเงิน,สินทรัพย์,"[173952, 139444, 50755, 52264]"
12,รวมสินทรัพย์หมุนเวียน,119999,รวมสินทรัพย์หมุนเวียน,"The input name 'รวมสินทรัพย์หมุนเวียน' directly matches the 'item_in_taxonomy' in the taxonomy list.  Also, financial_statement_type of both Input and Context are matched and fs_category is matched with the condition in the instruction",งบฐานะการเงิน,สินทรัพย์,"[4194127, 6608287, 14624080, 17057355]"
13,เงินฝากธนาคารที่มีภาระค้ำประกัน,120300,เงินฝากสถาบันการเงินที่มีข้อจำกัดในการใช้ - ไม่หมุนเวียน,"From the Taxonomy list, the closed meaning to the query is 'บางครั้งใช้ขื่อว่า เงินฝากธนาคารที่มีภาระค้ำประกัน หมายถึง เงินฝากสถาบันการเงินทุกประเภทที่มีข้อจำกัดในการนำไปใช้ เช่น เงินฝากประจำ หรือเงินฝากออมทรัพย์ที่ใช้เป็นหลักประกันเงินกู้ซึ่งไม่สามารถนำไปใช้ได้อย่างไม่มีเงื่อนไข ในส่วนที่บริษัทคาดว่าข้อจำกัดดังกล่าวจะหมดไปในระยะเวลาเกินกว่า 12 เดือนนับจากวันสิ้นรอบระยะเวลารายงาน' with the set code 120300 and item in taxonomy เงินฝากสถาบันการเงินที่มีข้อจำกัดในการใช้ - ไม่หมุนเวียน",งบฐานะการเงิน,สินทรัพย์,"[2354, 2353, 957, 956]"
14,เงินให้สินเชื่อจากการซื้อลูกหนี้คาดว่าจะได้รับชำระเกินกว่าหนึ่งปี,122050,ลูกหนี้การค้า และลูกหนี้เงินให้สินเชื่อส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี - สุทธิ ลูกหนี้เงินให้สินเชื่อ,The input name mentions  'เงินให้สินเชื่อ' and 'เกินกว่าหนึ่งปี' which directly corresponds to the definition of 'ลูกหนี้การค้า และลูกหนี้เงินให้สินเชื่อส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี - สุทธิ ลูกหนี้เงินให้สินเชื่อ' in the taxonomy list. ,งบฐานะการเงิน,สินทรัพย์,"[21140836, 21814259, 11388307, 11356005]"
15,เงินให้กู้ยืมระยะยาวแก่บริษัทที่เกี่ยวข้องกัน - สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,122420,เงินให้กู้ยืมระยะยาวและดอกเบี้ยค้างรับ - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี บุคคลหรือกิจการที่เกี่ยวข้องกัน,"The input name mentions  'เงินให้กู้ยืมระยะยาว' and 'บริษัทที่เกี่ยวข้องกัน' and 'สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี' which suggests a long-term loan to related parties, net of the current portion (due within one year). Thus the best match from the taxonomy is 'เงินให้กู้ยืมระยะยาวและดอกเบี้ยค้างรับ - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี บุคคลหรือกิจการที่เกี่ยวข้องกัน' with SET Code 122420.",งบฐานะการเงิน,สินทรัพย์,"[4237045, 4411317, 4237045, 4411317]"
16,สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น,123100,สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น,"The query perfectly matches the item ""สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น"" in the taxonomy list. And the fs_category is สินทรัพย์ไม่หมุนเวียน which is related to สินทรัพย์. Thus, this is the correct match.",งบฐานะการเงิน,สินทรัพย์,"[920306, 753150, 133908, 93056]"
17,ทรัพย์สินรอการขาย,114700,สินทรัพย์ไม่หมุนเวียน และ/หรือ กลุ่มสินทรัพย์ที่ยกเลิกซึ่งถือไว้เพื่อขาย,"The most relevant item from the provided taxonomy list is ""สินทรัพย์ไม่หมุนเวียน และ/หรือ กลุ่มสินทรัพย์ที่ยกเลิกซึ่งถือไว้เพื่อขาย"" (Non-Current Assets And/Or The Disposal Group Held For Sale) with SET code 114700. Although the fs_category is สินทรัพย์หมุนเวียน, the meaning closely aligns with the concept of assets held for sale, which is synonymous with ทรัพย์สินรอการขาย.",งบฐานะการเงิน,สินทรัพย์,"[2503561, 2287321, 1204, 0]"
18,เงินลงทุนในบริษัทย่อย,122710,เงินลงทุนในบริษัทย่อย,The input name 'เงินลงทุนในบริษัทย่อย' is directly matched to taxonomy item with the same name. And the input metadata financial_statement_type and fs_category are matched to the taxonomy.,งบฐานะการเงิน,สินทรัพย์,"[0, 0, 6821935, 6722555]"
19,เงินลงทุนในการร่วมค้า,122730,เงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า ที่บันทึกด้วยวิธีอื่น - สุทธิ เงินลงทุนในการร่วมค้า,"The query 'เงินลงทุนในการร่วมค้า' matches the item 'เงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า ที่บันทึกด้วยวิธีอื่น - สุทธิ เงินลงทุนในการร่วมค้า' in the taxonomy list. This item's fs_category is 'สินทรัพย์ไม่หมุนเวียน', which is related to the input metadata 'สินทรัพย์'. Therefore, the SET Code should be '122730'.",งบฐานะการเงิน,สินทรัพย์,"[5863854, 5635734, 0, 0]"
20,อสังหาริมทรัพย์เพื่อการลงทุน,123700,อสังหาริมทรัพย์เพื่อการลงทุน - สุทธิ,"The query 'อสังหาริมทรัพย์เพื่อการลงทุน' is an exact match to the item 'อสังหาริมทรัพย์เพื่อการลงทุน - สุทธิ' in the provided taxonomy list.  The fs_category of this item is สินทรัพย์ไม่หมุนเวียน, which is related to the input metadata fs_category 'สินทรัพย์'.",งบฐานะการเงิน,สินทรัพย์,"[26895, 27429, 26895, 27429]"
21,ที่ดิน อาคารและอุปกรณ์,123800,ที่ดิน อาคาร และอุปกรณ์ - สุทธิ,"The query 'ที่ดิน อาคารและอุปกรณ์' is very similar to the 'item_in_taxonomy' value 'ที่ดิน อาคาร และอุปกรณ์ - สุทธิ'. Thus, the SET Code should be '123800'.",งบฐานะการเงิน,สินทรัพย์,"[331578, 280672, 292531, 251642]"
22,คอมพิวเตอร์ซอฟต์แวร์,124120,สินทรัพย์ไม่มีตัวตน - สุทธิ ค่าลิขสิทธิ์ซอฟต์แวร์,"The input 'คอมพิวเตอร์ซอฟต์แวร์' is matched with the taxonomy list where financial_statement_type is งบฐานะการเงิน and fs_category is สินทรัพย์. From the Taxonomy list, the meaning_of_taxonomy 'บางครั้งใช้ขื่อว่า คอมพิวเตอร์ซอฟต์แวร์ หมายถึง สินทรัพย์ไม่มีตัวตนประเภทลิขสิทธิ์ซอฟต์แวร์' is matched, so the correct SET Code is 124120 and Item in Taxonomy is สินทรัพย์ไม่มีตัวตน - สุทธิ ค่าลิขสิทธิ์ซอฟต์แวร์",งบฐานะการเงิน,สินทรัพย์,"[97745, 119431, 95871, 116907]"
23,สินทรัพย์สิทธิการใช้,123900,สินทรัพย์สิทธิการใช้ - สุทธิ,"The query 'สินทรัพย์สิทธิการใช้' is an exact match to multiple items in the taxonomy list. However, only one item has  'สินทรัพย์'  in the fs_category field, which aligns with the input metadata. Therefore, the selected SET Code is '123900', and the item is 'สินทรัพย์สิทธิการใช้ - สุทธิ'.",งบฐานะการเงิน,สินทรัพย์,"[96428, 107841, 76044, 85021]"
24,ค่าความนิยม,124200,ค่าความนิยม - สุทธิ,"The input name 'ค่าความนิยม' is an exact match with the 'item_in_taxonomy' in the Taxonomy list.  Also, the input metadata 'financial_statement_type' and 'fs_category' match the corresponding values in the Taxonomy list. ",งบฐานะการเงิน,สินทรัพย์,"[284759, 284759, 0, 0]"
25,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,124400,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,"The query 'สินทรัพย์ภาษีเงินได้รอการตัดบัญชี' is an exact match to the item 'สินทรัพย์ภาษีเงินได้รอตัดบัญชี' in the taxonomy list.  The fs_category is สินทรัพย์ไม่หมุนเวียน which is related to the input metadata fs_category สินทรัพย์. Thus, the set code '124400' and item 'สินทรัพย์ภาษีเงินได้รอตัดบัญชี' are the best match.",งบฐานะการเงิน,สินทรัพย์,"[125844, 98824, 0, 0]"
26,สินทรัพย์ไม่หมุนเวียนอื่น,129900,สินทรัพย์ไม่หมุนเวียนอื่น,The input name 'สินทรัพย์ไม่หมุนเวียนอื่น' is a general term and best matches the item 'สินทรัพย์ไม่หมุนเวียนอื่น' with set code '129900' in the taxonomy list. We prioritize fs_category 'สินทรัพย์ไม่หมุนเวียน' that is related to the input metadata 'สินทรัพย์'.,งบฐานะการเงิน,สินทรัพย์,"[10971, 13070, 10896, 13003]"
27,รวมสินทรัพย์ไม่หมุนเวียน,129999,รวมสินทรัพย์ไม่หมุนเวียน,"Found an exact match for the input query ""รวมสินทรัพย์ไม่หมุนเวียน"" in the Taxonomy list.  The fs_category is สินทรัพย์ไม่หมุนเวียน which is related to the input metadata fs_category สินทรัพย์.",งบฐานะการเงิน,สินทรัพย์,"[35642176, 35836160, 23085593, 23077891]"
28,รวมสินทรัพย์,109999,รวมสินทรัพย์,"The input query matches directly with the item in the provided taxonomy list. Thus, the set code and item in the taxonomy are returned accordingly.",งบฐานะการเงิน,สินทรัพย์,"[39836303, 42444447, 37709673, 40135246]"
29,เงินกู้ยืมระยะสั้นจากสถาบันการเงิน,210500,เงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,"The input name 'เงินกู้ยืมระยะสั้นจากสถาบันการเงิน' is related to short-term borrowings from financial institutions. The input metadata specifies financial_statement_type as 'งบฐานะการเงิน' and fs_category as 'หนี้สินและส่วนของผู้ถือหุ้น'. The most relevant item in the taxonomy list is 'เงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นจากสถาบันการเงิน' with set code '210500', which falls under the 'หนี้สินหมุนเวียน' (current liabilities) category, a subcategory of 'หนี้สินและส่วนของผู้ถือหุ้น'.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[0, 100000, 0, 100000]"
30,เจ้าหนี้การค้าและเจ้าหนี้อื่น,211100,เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,"The INPUT is เจ้าหนี้การค้าและเจ้าหนี้อื่น and financial_statement_type is งบฐานะการเงิน, fs_category is หนี้สินและส่วนของผู้ถือหุ้น.  The most relevant item from the Taxonomy list is เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น with SET Code 211100 because the name is very similar to the input query and the fs_category is related to the input metadata.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[200822, 242420, 117625, 147858]"
31,เจ้าหนี้จากการซื้อลูกหนี้,211100,เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,"The closest match from the taxonomy list based on the provided query and metadata is 'เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น' (Trade And Other Payables - Current) with SET Code 211100. Although the query refers to a debt from buying receivables, this concept is not directly present in the taxonomy. 'เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น' is chosen because it broadly covers debts related to purchases and falls under the specified 'หนี้สินและส่วนของผู้ถือหุ้น' category.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[139851, 843822, 139851, 843822]"
32,หนี้สินจากสัญญาประกันภัย,219900,หนี้สินหมุนเวียนอื่น,The input name 'หนี้สินจากสัญญาประกันภัย' matches the meaning of taxonomy in the list with set code '219900'.,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[398326, 450137, 0, 0]"
33,เจ้าหนี้บริษัทประกันภัยต่อ,211100,เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,The closest match from the provided taxonomy list is เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น as it falls under the correct fs_category  หนี้สินและส่วนของผู้ถือหุ้น and represents a broader category of payables.,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[263977, 284363, 0, 0]"
34,ส่วนของหนี้สินตามสัญญาเช่าที่ถึงกำหนดชำระภายในหนึ่งปี,212400,หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,The line item name provided is related to lease liabilities due within one year. The taxonomy list contains an item 'หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี' with set code '212400' which corresponds to the input query and metadata.,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[39147, 51197, 26405, 37008]"
35,เงินกู้ยืมระยะยาวที่ถึงกำหนดชำระภายในหนึ่งปี,211800,ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,"The input name 'เงินกู้ยืมระยะยาวที่ถึงกำหนดชำระภายในหนึ่งปี' is about long-term loan due within one year, which is categorized under 'หนี้สินและส่วนของผู้ถือหุ้น' in the financial report. The closest matching item in the taxonomy list is 'ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี' with SET Code '211800'.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[621394, 503146, 350160, 295250]"
36,หุ้นกู้ที่ถึงกำหนดชำระภายในหนึ่งปี,211830,ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี หุ้นกู้,"The query mentions ""หุ้นกู้ที่ถึงกำหนดชำระภายในหนึ่งปี"" which directly corresponds to the item ""ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี หุ้นกู้"" in the provided taxonomy list. This item's fs_category is ""หนี้สินหมุนเวียน"", which is related to the input metadata fs_category ""หนี้สินและส่วนของผู้ถือหุ้น"".",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[4630221, 3480226, 4630221, 3480226]"
37,ภาษีเงินได้ค้างจ่าย,213000,ภาษีเงินได้นิติบุคคลค้างจ่าย,"The query \""ภาษีเงินได้ค้างจ่าย\"" best matches the meaning of \""ภาษีเงินได้นิติบุคคลค้างจ่าย\"" in the taxonomy list, and the  financial_statement_type and fs_category also match the input metadata.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[199338, 198988, 198560, 167416]"
38,หนี้สินหมุนเวียนอื่น,219900,หนี้สินหมุนเวียนอื่น,"The INPUT, INPUT METADATA's financial_statement_type and fs_category match the Taxonomy list with set_code 219900.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[38976, 55353, 18895, 34099]"
39,รวมหนี้สินหมุนเวียน,219999,รวมหนี้สินหมุนเวียน,"The query ""รวมหนี้สินหมุนเวียน"" can be found in the Taxonomy list with matching financial_statement_type and a related fs_category to the input metadata. Therefore, the correct SET Code is 219999 and the item in Taxonomy is รวมหนี้สินหมุนเวียน.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[6532052, 6209652, 5481717, 5105679]"
40,หนี้สินตามสัญญาเช่า - สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,222400,หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี,"The query mentions lease liabilities and specifically excludes the portion due within one year. Thus, it refers to the portion due beyond one year. And the input metadata states that financial_statement_type is งบฐานะการเงิน and fs_category is หนี้สินและส่วนของผู้ถือหุ้น. Thus the output should be related to หนี้สินและส่วนของผู้ถือหุ้น.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[69877, 70586, 61624, 61501]"
41,เงินกู้ยืมระยะยาว - สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,211800,ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,"The input name indicates the current portion of long-term loans, which aligns with the definition of 'ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี' (Current Portion Of Long-Term Debts) in the taxonomy. The input metadata specifies 'งบฐานะการเงิน' (Balance Sheet) as the financial statement type, further supporting this selection.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[829732, 852298, 554791, 441737]"
42,หุ้นกู้ - สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,211830,ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี หุ้นกู้,"The input name mentions ""หุ้นกู้"" and ""ถึงกำหนดชำระภายในหนึ่งปี"" which directly corresponds to the item ""ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี หุ้นกู้"" in the taxonomy. We also considered the input metadata where financial_statement_type is งบฐานะการเงิน and fs_category is หนี้สินและส่วนของผู้ถือหุ้น. Therefore, the most relevant set code from the provided taxonomy is 211830.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[4952172, 7939767, 4952172, 7939767]"
43,สำรองผลประโยชน์ระยะยาวของพนักงาน,222700,ประมาณการหนี้สินผลประโยชน์พนักงาน - ไม่หมุนเวียน,"The input name 'สำรองผลประโยชน์ระยะยาวของพนักงาน' is a close match to the meaning of taxonomy in multiple items. However, the input metadata specifies 'fs_category' as 'หนี้สินและส่วนของผู้ถือหุ้น'. Thus, the most relevant item is 'ประมาณการหนี้สินผลประโยชน์พนักงาน - ไม่หมุนเวียน' with SET code '222700', as its meaning aligns with the input and its 'fs_category' is 'หนี้สินไม่หมุนเวียน', which falls under the broader category of 'หนี้สินและส่วนของผู้ถือหุ้น'.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[19479, 17941, 5583, 5166]"
44,หนี้สินภาษีเงินได้รอการตัดบัญชี,223200,หนี้สินภาษีเงินได้รอตัดบัญชี,The query 'หนี้สินภาษีเงินได้รอการตัดบัญชี' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list.  The 'financial_statement_type' is 'BS_L' which is aligned with the input metadata 'งบฐานะการเงิน'.,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[25002, 23264, 22472, 20734]"
45,หนี้สินไม่หมุนเวียนอื่น,229900,หนี้สินไม่หมุนเวียนอื่น,"The query ""หนี้สินไม่หมุนเวียนอื่น"" matches exactly with the item ""หนี้สินไม่หมุนเวียนอื่น"" in the taxonomy list. And the fs_category is related to หนี้สินและส่วนของผู้ถือหุ้น.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[24003, 23511, 17436, 16755]"
46,รวมหนี้สินไม่หมุนเวียน,229999,รวมหนี้สินไม่หมุนเวียน,"The query matches the item_in_taxonomy ""รวมหนี้สินไม่หมุนเวียน"" in the Taxonomy list, and the fs_category  ""หนี้สินไม่หมุนเวียน"" is related to ""หนี้สินและส่วนของผู้ถือหุ้น"" in the input metadata. Therefore, the correct SET Code is 229999.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[5920265, 8927367, 5614078, 8485660]"
47,รวมหนี้สิน,209999,รวมหนี้สิน,"The query 'รวมหนี้สิน' is an exact match with the 'item_in_taxonomy' field in the taxonomy list.  Also, the fs_category field 'หนี้สิน' is related to the input metadata fs_category 'หนี้สินและส่วนของผู้ถือหุ้น'.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[12452317, 15137019, 11095795, 13591339]"
48,"ทุนจดทะเบียนหุ้นสามัญ 1,531,104,648 หุ้น มูลค่าหุ้นละ 0.5 บาท",310120,ทุนจดทะเบียน หุ้นสามัญจดทะเบียน,"The input query explicitly mentions ""ทุนจดทะเบียนหุ้นสามัญ"" which directly corresponds to  ""ทุนจดทะเบียน หุ้นสามัญจดทะเบียน"" in the taxonomy list. Thus, the selected SET code and item in taxonomy are chosen based on this direct match.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[765552, 765552, 765552, 765552]"
49,"ทุนออกจำหน่ายและชำระเต็มมูลค่าแล้วหุ้นสามัญ 1,459,739,561 หุ้น มูลค่าหุ้นละ 0.5 บาท",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The input query mentions share capital, particularly issued and paid-up ordinary shares. It also aligns with the input metadata where financial_statement_type is งบฐานะการเงิน and fs_category is หนี้สินและส่วนของผู้ถือหุ้น. Therefore, the most relevant item in the taxonomy is 'ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว' with SET Code '310220'.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[729870, 729870, 729870, 729870]"
50,ส่วนเกินมูลค่าหุ้นสามัญ,310420,ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ,"The query mentions ""ส่วนเกินมูลค่าหุ้นสามัญ"" which directly translates to 'Premium on Common Stock'.  This aligns with the definition of 'ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ' in the taxonomy, which refers to the premium or discount on common stock compared to its par value.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[20559745, 20559745, 20559745, 20559745]"
