,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
10,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,104400,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,"Found an exact match for the query 'สินทรัพย์ภาษีเงินได้รอการตัดบัญชี' in the taxonomy list. financial_statement_type, fs_category also matched.",งบฐานะการเงิน,สินทรัพย์,"[5994674.0, 5994674.0, 5970949.0]"
11,เงินรอรับจากการขายทอดตลาดสุทธิ,104900,เงินรอรับจากการขายทอดตลาด,"The input name 'เงินรอรับจากการขายทอดตลาดสุทธิ' is very similar to the item 'เงินรอรับจากการขายทอดตลาด' in the taxonomy list, and the fs_category also matched with the input metadata 'สินทรัพย์'.",งบฐานะการเงิน,สินทรัพย์,"[13399095.0, 13399095.0, 13156170.0]"
12,เงินทดรองจ่ายค่าธรรมเนียมในการซื้อทรัพย์และอื่น ๆ สุทธิ,104900,เงินรอรับจากการขายทอดตลาด,"The closest match from the provided taxonomy list is 'เงินรอรับจากการขายทอดตลาด' (Accrued Income From Auction Sale) as it refers to payments related to property purchases in an auction, aligning with the input query's mention of fees for property acquisition.",งบฐานะการเงิน,สินทรัพย์,"[1094466.0, 1094466.0, 858100.0]"
13,สินทรัพย์อื่นสุทธิ,109900,สินทรัพย์อื่น - สุทธิ,"The input ""สินทรัพย์อื่นสุทธิ"" is a close match to the taxonomy item ""สินทรัพย์อื่น - สุทธิ"" (Other Assets - Net), and both fall under the fs_category ""สินทรัพย์"" (Assets) in the taxonomy list.",งบฐานะการเงิน,สินทรัพย์,"[145281.0, 145281.0, 111537.0]"
14,ตราสารหนี้ที่ออกและเงินกู้ยืม,202000,ตราสารหนี้ที่ออกและเงินกู้ยืม,"The input name is exactly the same as one of the items in the provided taxonomy list. Thus, the SET Code and Item in Taxonomy are selected from the matched item in the list.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ หนี้สิน,"[93508960.0, 93508960.0, 90518193.0]"
15,ประมาณการหนี้สิน,202800,ประมาณการหนี้สิน,"The query 'ประมาณการหนี้สิน' is an exact match with 'item_in_taxonomy' in the Taxonomy list.  Also, the fs_category matched the input metadata fs_category.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ หนี้สิน,"[777103.0, 777103.0, 807768.0]"
16,ดอกเบี้ยค้างจ่าย,204010,เจ้าหนี้ภาษีค้างจ่าย,"The input keyword ""ดอกเบี้ยค้างจ่าย"" implies to accrued interest payable, which is categorized under liabilities. The closest match from the provided taxonomy list is ""เจ้าหนี้ภาษีค้างจ่าย"" with the set code 204010, as it also represents a liability related to accrued expenses.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ หนี้สิน,"[665384.0, 665384.0, 664102.0]"
17,หนี้สินตามสัญญาเช่า,202400,หนี้สินตามสัญญาเช่า,Found the exact match from the Taxonomy list with matching  financial_statement_type and fs_category. ,งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ หนี้สิน,"[19801.0, 19801.0, 19387.0]"
18,ภาษีค้างจ่าย,204010,เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย เจ้าหนี้ภาษีค้างจ่าย,"The input 'ภาษีค้างจ่าย' is a general term for tax payable. 
- The input metadata specifies 'fs_category' as 'หนี้สินและส่วนของเจ้าของ หนี้สิน', indicating liabilities.
- Analyzing the Taxonomy list, the closest match is 'เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย เจ้าหนี้ภาษีค้างจ่าย' with SET Code '204010', as it covers various tax payables and aligns with the input metadata's fs_category.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ หนี้สิน,"[547138.0, 547138.0, 596660.0]"
19,ค่าใช้จ่ายค้างจ่าย,204010,เจ้าหนี้ภาษีค้างจ่าย,"The INPUT's financial_statement_type is งบฐานะการเงิน and fs_category is หนี้สินและส่วนของเจ้าของ หนี้สิน. The most relevant item in the Taxonomy list is เจ้าหนี้ภาษีค้างจ่าย with set_code 204010 because the item's meaning is ภาษีหรืออากรค้างจ่าย, which is related to ค่าใช้จ่ายค้างจ่าย.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ หนี้สิน,"[103498.0, 103498.0, 356187.0]"
20,เจ้าหนี้สถาบันการเงินจากการซื้อลูกหนี้,200200,รายการระหว่างธนาคารและตลาดเงิน,"The input name suggests that this is a liability to financial institutions from the purchase of receivables. Although no item in the taxonomy perfectly matches this description, ""รายการระหว่างธนาคารและตลาดเงิน"" (Interbank and Money Market Items) is the closest match as it includes liabilities from transactions with financial institutions.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ หนี้สิน,"[809466.0, 809466.0, 252078.0]"
21,หนี้สินอื่น,209900,หนี้สินอื่น,"The input item name is หนี้สินอื่น and the input metadata financial_statement_type is งบฐานะการเงิน, fs_category is หนี้สินและส่วนของเจ้าของ หนี้สิน. Thus, the matched taxonomy item is: set_code: 209900, item_in_taxonomy: หนี้สินอื่น",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ หนี้สิน,"[342563.0, 342563.0, 470927.0]"
22,"ทุนที่ออกและชำระแล้ว  หุ้นสามัญ 3,232,042,300 หุ้น มูลค่าหุ้นละ 5 บาท",310120,ทุนจดทะเบียน หุ้นสามัญจดทะเบียน,"The INPUT METADATA indicates that the item belongs to the fs_category ""ส่วนของเจ้าของ  ทุนเรือนหุ้น  ทุนจดทะเบียน  หุ้นสามัญ 3,245,000,000 หุ้น มูลค่าหุ้นละ 5 บาท."" which closely related to ทุนจดทะเบียน หุ้นสามัญจดทะเบียน in the Taxonomy list. Thus, the most relevant SET Code and Item in Taxonomy are 310120 and ทุนจดทะเบียน หุ้นสามัญจดทะเบียน, respectively.",งบฐานะการเงิน,"ส่วนของเจ้าของ  ทุนเรือนหุ้น  ทุนจดทะเบียน  หุ้นสามัญ 3,245,000,000 หุ้น มูลค่าหุ้นละ 5 บาท","[16160212.0, 16160212.0, 16160212.0]"
23,ส่วนเกินมูลค่าหุ้น,310420,ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ,"The query mentions ""ส่วนเกินมูลค่าหุ้น"" and the input metadata specifies ""ทุนเรือนหุ้น  ทุนจดทะเบียน  หุ้นสามัญ"". Thus the correct item in taxonomy should be related to ส่วนเกินมูลค่าหุ้นสามัญ",งบฐานะการเงิน,"ส่วนของเจ้าของ  ทุนเรือนหุ้น  ทุนจดทะเบียน  หุ้นสามัญ 3,245,000,000 หุ้น มูลค่าหุ้นละ 5 บาท","[6044227.0, 6044227.0, 6044227.0]"
24,องค์ประกอบอื่นของส่วนของเจ้าของ - ส่วนเกินทุนจากการเปลี่ยนแปลงมูลค่าเงินลงทุน,319914,ส่วนเกิน (ต่ำกว่า) ทุน ส่วนเกิน (ต่ำกว่า) ทุนจากการวัดมูลค่าเงินลงทุนในตราสารทุนด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"The input mentions 'ส่วนเกินทุนจากการเปลี่ยนแปลงมูลค่าเงินลงทุน' which refers to unrealized gains/losses from investments, aligning with the definition of 'Surplus (Deficits) From Measurement Of Investment' in the taxonomy. The input also specifies this falls under 'องค์ประกอบอื่นของส่วนของเจ้าของ', similar to the taxonomy's 'Other Components Of Equity'.",งบฐานะการเงิน,"ส่วนของเจ้าของ  ทุนเรือนหุ้น  ทุนจดทะเบียน  หุ้นสามัญ 3,245,000,000 หุ้น มูลค่าหุ้นละ 5 บาท","[424649.0, 424649.0, 246282.0]"
25,กำไรสะสม  จัดสรรแล้ว - สำรองตามกฎหมาย,310611,กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย,"The query \""กำไรสะสม  จัดสรรแล้ว - สำรองตามกฎหมาย\"" best matches the item \""กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย\"" in the taxonomy list. Both share almost the same wording.  The financial statement type is BS_OE, as specified in the input metadata.",งบฐานะการเงิน,"ส่วนของเจ้าของ  ทุนเรือนหุ้น  ทุนจดทะเบียน  หุ้นสามัญ 3,245,000,000 หุ้น มูลค่าหุ้นละ 5 บาท","[1622500.0, 1622500.0, 1622500.0]"
26,ยังไม่ได้จัดสรร,310620,กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,"The INPUT 'ยังไม่ได้จัดสรร' combined with the fs_category from INPUT METADATA 'ส่วนของเจ้าของ  ทุนเรือนหุ้น  ทุนจดทะเบียน  หุ้นสามัญ 3,245,000,000 หุ้น มูลค่าหุ้นละ 5 บาท' suggests that this is 'Retained Earnings (Deficits) - Unappropriated'.  The closest match from the Taxonomy List is 'กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร' with SET Code '310620'.",งบฐานะการเงิน,"ส่วนของเจ้าของ  ทุนเรือนหุ้น  ทุนจดทะเบียน  หุ้นสามัญ 3,245,000,000 หุ้น มูลค่าหุ้นละ 5 บาท","[19208196.0, 19208196.0, 19555982.0]"
27,รวมหนี้สินและส่วนของเจ้าของ,309999,รวมหนี้สินและส่วนของผู้ถือหุ้น,"The query 'รวมหนี้สินและส่วนของเจ้าของ' is a close match to the item 'รวมหนี้สินและส่วนของผู้ถือหุ้น' in the taxonomy list. Although the fs_category does not match the input metadata, it is acceptable to use item_in_taxonomy instead in this case.",งบฐานะการเงิน,รวมสินทรัพย์,"[140233697.0, 140233697.0, 137314505.0]"
28,หนี้สิน,209900,หนี้สินอื่น,"The input query 'หนี้สิน' is a general term.  The best match from the taxonomy list is 'หนี้สินอื่น' with set code '209900' because the input metadata specified 'fs_category' is 'หนี้สินและส่วนของเจ้าของ' and there is no item in taxonomy with fs_category directly match with input metadata, so using 'item_in_taxonomy' is the best option. ",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[96773913.0, 96773913.0, 93685302.0]"
29,ส่วนของเจ้าของ,309999,รวมหนี้สินและส่วนของผู้ถือหุ้น,The input query 'ส่วนของเจ้าของ' is related to the broader category of 'หนี้สินและส่วนของเจ้าของ' from the input metadata.  The closest matching item in the taxonomy list is 'รวมหนี้สินและส่วนของผู้ถือหุ้น' because its meaning 'บางครั้งใช้ขื่อว่า รวมหนี้สินและส่วนของเจ้าของ รวมหนี้สินและส่วนของผู้ถือหุ้น เป็นผลรวมของเลขอ้างอิงที่ 69 และ 108' suggests that it's sometimes referred to as 'รวมหนี้สินและส่วนของเจ้าของ'.,งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[43459784.0, 43459784.0, 43629203.0]"
30,ทุนเรือนหุ้น,310200,ทุนที่ออกและชำระแล้ว,"The input 'ทุนเรือนหุ้น' closely translates to 'Issued and Paid-Up Share Capital,' which aligns with the meaning of taxonomy 'หมายถึง จำนวนหุ้นและมูลค่าหุ้นที่ได้นำออกจำหน่ายและเรียกให้ชำระมูลค่าหุ้นแล้ว ให้แสดงเป็นหุ้นแต่ละชนิด ประกอบด้วยหุ้นบุริมสิทธิ (Preference shares) และหุ้นสามัญ (Ordinary shares)'.  The input's financial statement type is 'งบฐานะการเงิน (ต่อ)' which corresponds to 'BS_OE'.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[16225000.0, 16225000.0, 16225000.0]"
31,ทุนจดทะเบียน,310100,ทุนจดทะเบียน,"The query 'ทุนจดทะเบียน' is an exact match to the 'item_in_taxonomy' field in the taxonomy list.  Also, the 'fs_category' field in the taxonomy list matched the 'fs_category' from the input metadata.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[16225000.0, 16225000.0, 16225000.0]"
32,"หุ้นสามัญ 3,245,000,000 หุ้น มูลค่าหุ้นละ 5 บาท",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The input mentions ordinary shares with a quantity and par value, indicating issued and paid-up share capital. The closest match in the taxonomy list is 'ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว' (Issued And Paid-Up Share Capital Paid-Up Ordinary Shares) with SET Code 310220.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[16225000.0, 16225000.0, 16225000.0]"
33,ทุนที่ออกและชำระแล้ว,310200,ทุนที่ออกและชำระแล้ว,The query 'ทุนที่ออกและชำระแล้ว' is a direct match with an item in the taxonomy list.  The fs_category value from the metadata ('หนี้สินและส่วนของเจ้าของ') is used to verify the correct match.,งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[16160212.0, 16160212.0, 16160212.0]"
34,"หุ้นสามัญ 3,232,042,300 หุ้น มูลค่าหุ้นละ 5 บาท",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The INPUT mentions 'หุ้นสามัญ' and 'มูลค่าหุ้นละ', which suggests this is about the paid-up share capital of ordinary shares. The most relevant item from the Taxonomy list is 'ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว' (Issued And Paid-Up Share Capital Paid-Up Ordinary Shares) with SET Code 310220.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[16160212.0, 16160212.0, 16160212.0]"
35,องค์ประกอบอื่นของส่วนของเจ้าของ,319990,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น องค์ประกอบอื่นของส่วนของผู้ถือหุ้น - อื่นๆ,"The query 'องค์ประกอบอื่นของส่วนของเจ้าของ' matches the closest with the item 'องค์ประกอบอื่นของส่วนของผู้ถือหุ้น องค์ประกอบอื่นของส่วนของผู้ถือหุ้น - อื่นๆ' in the provided taxonomy list.  Both share similar wording and context, referring to other components of equity. Although the fs_category does not match the input metadata, it is better to use item_in_taxonomy in this case.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[424649.0, 424649.0, 246282.0]"
36,ส่วนเกินทุนจากการเปลี่ยนแปลงมูลค่าเงินลงทุน,319914,ส่วนเกิน (ต่ำกว่า) ทุน ส่วนเกิน (ต่ำกว่า) ทุนจากการวัดมูลค่าเงินลงทุนในตราสารทุนด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"The query mentions ""ส่วนเกินทุนจากการเปลี่ยนแปลงมูลค่าเงินลงทุน"" which closely resembles the definition of  ""ส่วนเกินหรือส่วนต่ำกว่า ทุนจากการวัดมูลค่าเงินลงทุนในตราสารทุนด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น"" in the taxonomy list. Considering the input metadata specifies ""fs_category"" as ""หนี้สินและส่วนของเจ้าของ"", it aligns with the broader category of the selected taxonomy item.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[424649.0, 424649.0, 246282.0]"
37,กำไรสะสม,310600,กำไร (ขาดทุน) สะสม,The input name 'กำไรสะสม' matches exactly with the item 'กำไร (ขาดทุน) สะสม' in the taxonomy list. And the fs_category information from input also matches the taxonomy list. ,งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[20830696.0, 20830696.0, 21178482.0]"
38,จัดสรรแล้ว - สำรองตามกฎหมาย,310611,กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย,"The query mentions both ""จัดสรรแล้ว"" and ""สำรองตามกฎหมาย"", which directly corresponds to the item ""กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย"" in the taxonomy list. Although the provided fs_category is หนี้สินและส่วนของเจ้าของ, the correct fs_category for this item is ส่วนของผู้ถือหุ้น. Therefore, we use item_in_taxonomy instead of fs_category.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[1622500.0, 1622500.0, 1622500.0]"
39,รายได้ดอกเบี้ย,410108,รายได้ดอกเบี้ย,"The input name 'รายได้ดอกเบี้ย' is an exact match with the item 'รายได้ดอกเบี้ย' in the provided taxonomy list. This item belongs to the 'กำไรขาดทุน' fs_category, which aligns with the input metadata fs_category 'กำไรขาดทุน:'. Therefore, the selected SET Code and Item in Taxonomy are accurate.",งบกำไรขาดทุนเบ็ดเสร็จ  สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567 และ 2566,กำไรขาดทุน:,"[2577381.0, 2577381.0, 2239519.0]"
40,ค่าใช้จ่ายดอกเบี้ย,429900,ค่าใช้จ่ายดอกเบี้ย,"The query 'ค่าใช้จ่ายดอกเบี้ย' directly matches the 'item_in_taxonomy' in the Taxonomy list. Also, the  input metadata 'fs_category' is 'กำไรขาดทุน:' which is related to the 'fs_category' in the Taxonomy list. Therefore, the correct SET Code is '429900'.",งบกำไรขาดทุนเบ็ดเสร็จ  สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567 และ 2566,กำไรขาดทุน:,"[802580.0, 802580.0, 722750.0]"
41,รายได้ดอกเบี้ยสุทธิ,400599,รายได้ดอกเบี้ยสุทธิ,"The query 'รายได้ดอกเบี้ยสุทธิ' is a perfect match with the 'item_in_taxonomy' field in the Taxonomy list. Also, the fs_category field with value 'กำไรขาดทุน' is aligned with the input metadata.",งบกำไรขาดทุนเบ็ดเสร็จ  สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567 และ 2566,กำไรขาดทุน:,"[1774801.0, 1774801.0, 1516769.0]"
42,กำไรจากการขายทรัพย์สินรอการขาย,419781,กำไรสุทธิจากการขายทรัพย์สินรอการขาย,The query directly matches the meaning_of_taxonomy field 'หมายถึง กำไรจากการขายทรัพย์สินรอการขาย' in the Taxonomy list. And the value of fs_category is matched to the input metadata.,งบกำไรขาดทุนเบ็ดเสร็จ  สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567 และ 2566,กำไรขาดทุน:,"[692657.0, 692657.0, 575233.0]"
43,กำไรจากการขายผ่อนชำระ,null,null,"There is no item in the provided taxonomy list that seems to closely relate to the input query ""กำไรจากการขายผ่อนชำระ"". Therefore, I cannot provide a suitable mapping.",งบกำไรขาดทุนเบ็ดเสร็จ  สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567 และ 2566,กำไรขาดทุน:,"[100473.0, 100473.0, 275091.0]"
44,รายได้จากการดำเนินงานอื่น ๆ,410200,รายได้จากการดําเนินงานอื่น ๆ,The query 'รายได้จากการดำเนินงานอื่น ๆ' is an exact match with the 'item_in_taxonomy' in the Taxonomy list. And the fs_category is 'กำไรขาดทุน' which is related to 'กำไรขาดทุน:'.,งบกำไรขาดทุนเบ็ดเสร็จ  สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567 และ 2566,กำไรขาดทุน:,"[22681.0, 22681.0, 13884.0]"
45,รวมรายได้จากการดำเนินงาน,409994,กำไร (ขาดทุน) จากการดำเนินงานก่อนภาษีเงินได้,"The query mentions 'รวมรายได้จากการดำเนินงาน' which closely translates to 'total revenue from operations'. This aligns with the definition of 'กำไร (ขาดทุน) จากการดำเนินงานก่อนภาษีเงินได้' (Profit (Loss) From Operating Before Income Tax Expense) in the taxonomy, which refers to total revenue less total expenses. The provided financial statement type also matches.",งบกำไรขาดทุนเบ็ดเสร็จ  สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567 และ 2566,กำไรขาดทุน:,"[2590612.0, 2590612.0, 2380977.0]"
46,ค่าใช้จ่ายเกี่ยวกับพนักงาน,422400,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายผลประโยชน์พนักงาน,"The input item name 'ค่าใช้จ่ายเกี่ยวกับพนักงาน' is related to employee benefits, and the input metadata specifies 'ค่าใช้จ่ายจากการดำเนินงานอื่น' as the fs_category. Therefore, the closest matching item in the taxonomy list is 'ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายผลประโยชน์พนักงาน' with SET Code '422400'.",งบกำไรขาดทุนเบ็ดเสร็จ  สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567 และ 2566,ค่าใช้จ่ายจากการดำเนินงานอื่น,"[343394.0, 343394.0, 397095.0]"
47,ค่าตอบแทนกรรมการ,422600,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าตอบแทนกรรมการและผู้บริหาร,"The input item name is ค่าตอบแทนกรรมการ,  the input financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ  สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567 และ 2566, and the input fs_category is ค่าใช้จ่ายจากการดำเนินงานอื่น. 

The best match from the Taxonomy list is item_in_taxonomy: ค่าใช้จ่ายในการดำเนินงานอื่น ค่าตอบแทนกรรมการและผู้บริหาร, financial_statement_type: PL, and set_code: 422600 because the item's name and fs_category are related to the input query, financial_statement_type, and fs_category.",งบกำไรขาดทุนเบ็ดเสร็จ  สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567 และ 2566,ค่าใช้จ่ายจากการดำเนินงานอื่น,"[5755.0, 5755.0, 2069.0]"
48,ค่าใช้จ่ายเกี่ยวกับอาคาร สถานที่ และอุปกรณ์,429820,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,The query \,งบกำไรขาดทุนเบ็ดเสร็จ  สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567 และ 2566,ค่าใช้จ่ายจากการดำเนินงานอื่น,"[46187.0, 46187.0, 50698.0]"
49,ค่าภาษีอากร,429830,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าภาษีอากร,"The INPUT is ค่าภาษีอากร and financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ  สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567 และ 2566, fs_category is ค่าใช้จ่ายจากการดำเนินงานอื่น. The most relevant item in the Taxonomy list is meaning_of_taxonomy: 'หมายถึง ค่าภาษีอากรต่าง ๆ เช่น ภาษีธุรกิจเฉพาะ ภาษีป้าย อากรแสตมป์ เป็นต้น แต่ไม่รวมถึงภาษีเงินได้นิติบุคคลซึ่งกำหนดให้แสดงไว้ในเลขอ้างอิงที่ 142 ภาษีเงินได้ และ ภาษีที่ดินและโรงเรือนสำหรับที่ทำการซึ่งกำหนดให้แสดงไว้ในเลขอ้างอิงที่ 134 ค่าใช้จ่ายเกี่ยวกับ อาคาร สถานที่ และอุปกรณ์'",งบกำไรขาดทุนเบ็ดเสร็จ  สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567 และ 2566,ค่าใช้จ่ายจากการดำเนินงานอื่น,"[131585.0, 131585.0, 172482.0]"
