account_name,taxonomy_account_name,account_code,parent_account_code,values
ขาดทุนจากการด้อยค่าสินทรัพย์สิทธิการใช้,กำไร (ขาดทุน) อื่น - อื่น ๆ,439790,439700,"['-', '(10,021)']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,409995,"['(378)', '(468)']"
รายได้(ค่าใช้จ่าย)ภาษีเงินได้,รายได้(ค่าใช้จ่าย)ภาษีเงินได้,439800,409995,"['12', '7']"
ขาดทุนสำหรับงวด,ขาดทุนสำหรับงวด,409991,409999,"['(165,931)', '(162,751)']"
ขาดทุนเบ็ดเสร็จรวมสำหรับงวด,ขาดทุนเบ็ดเสร็จรวมสำหรับงวด,409999,,"['(165,931)', '(162,751)']"
ขาดทุนต่อหุ้นขั้นพื้นฐาน(หน่วย:บาท),ขาดทุนต่อหุ้นขั้นพื้นฐาน(หน่วย:บาท),480100,,"['(0.408)', '(0.400)']"
ขาดทุนสำหรับงวด,ขาดทุนสำหรับงวด,510100,519997,"['(165,931)', '(162,751)']"
ขาดทุนจากการจำหน่ายสินทรัพย์ทางการเงินหมุนเวียนอื่น,ขาดทุนจากการจำหน่ายสินทรัพย์ทางการเงินหมุนเวียนอื่น,515000,519997,"['(85)', '-']"
กำไรที่ยังไม่เกิดขึ้นจากการเปลี่ยนแปลงมูลค่าสินทรัพย์ทางการเงินหมุนเวียนอื่น,กำไรที่ยังไม่เกิดขึ้นจากการเปลี่ยนแปลงมูลค่าสินทรัพย์ทางการเงินหมุนเวียนอื่น,511400,519997,"['(3)', '-']"
รายได้เงินปันผลรับ,รายได้เงินปันผลรับ,514710,514700,"['(2,471)', '(2,471)']"
ขาดทุนจากการด้อยค่าเงินลงทุนในบริษัทย่อย,ขาดทุนจากการด้อยค่าเงินลงทุนในบริษัทย่อย,511800,519997,"['-', '534']"
ค่าเสื่อมราคาและค่าตัดจำหน่าย,ค่าเสื่อมราคาและค่าตัดจำหน่าย,510300,519997,"['9,930', '6,936']"
กำไรจากการวัดมูลค่ายุติธรรมของอสังหาริมทรัพย์เพื่อการลงทุน,(กำไร) ขาดทุนจากการเปลี่ยนแปลงมูลค่ายุติธรรมของสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน,511300,519997,"['(10,278)', '-']"
กำไรจากการโอนอสังหาริมทรัพย์เพื่อการลงทุนเพื่อชำระหนี้หุ้นกู้,รายการปรับปรุงอื่น ๆ,515000,519997,"['(80)', '(80)']"
กำไรจากการให้เช่าช่วงทรัพย์สิน,รายการปรับปรุงอื่น ๆ,515000,519997,"['-', '(307)']"
ขาดทุนจากการตัดจำหน่ายค่าเช่าค้างรับ,รายการปรับปรุงอื่น ๆ,515000,519997,"['-', '(3)']"
กำไรจากการจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์,(กำไร) ขาดทุนจากการขายสินทรัพย์ถาวร,511510,511500,"['(222)', '-']"
กำไรจากการลดอัตราดอกเบี้ยผิดนัดชำระหนี้เงินกู้ยืม,กำไรจากการลดอัตราดอกเบี้ยผิดนัดชำระหนี้เงินกู้ยืม,515000,519997,"['(42,278)', '(42,278)']"
ค่าใช้จ่ายผลประโยชน์พนักงาน,ค่าใช้จ่ายผลประโยชน์พนักงาน,514910,519997,"['295', '257']"
ดอกเบี้ยรับตามสัญญาเช่าการเงิน,รายได้ดอกเบี้ย,514720,514700,"['-', '(120)']"
ค่าใช้จ่ายดอกเบี้ยจ่าย,ต้นทุนทางการเงิน,514800,519997,"['168,529', '168,351']"
ดอกเบี้ยจ่ายตามสัญญาเช่า,ดอกเบี้ยจ่ายตามสัญญาเช่า,514800,519997,"['378', '468']"
(รายได้)ค่าใช้จ่ายภาษีเงินได้,(รายได้)ค่าใช้จ่ายภาษีเงินได้,514900,519997,"['(12)', '(7)']"
ขาดทุนจากการดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,ขาดทุนจากการดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,519997,519998,"['(42,228)', '(31,471)']"
อสังหาริมทรัพย์พัฒนาเพื่อขาย,สินทรัพย์ดำเนินงานอื่น (เพิ่มขึ้น) ลดลง,516600,519998,"['(3,384)', '-']"
สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,516600,519998,"['245', '117']"
สินทรัพย์ไม่หมุนเวียนอื่น,สินทรัพย์ไม่หมุนเวียนอื่น,516600,519998,"['(13)', '-']"
เจ้าหนี้อื่น,เจ้าหนี้อื่น,517600,519998,"['5,626', '(46)']"
เจ้าหนี้อื่นบริษัทที่เกี่ยวข้องกัน,เจ้าหนี้อื่นบริษัทที่เกี่ยวข้องกัน,517600,519998,"['-', '(119)']"
หนี้สินหมุนเวียนอื่น,หนี้สินหมุนเวียนอื่น,518300,519998,"['(126)', '62']"
หนี้สินไม่หมุนเวียนอื่น,หนี้สินไม่หมุนเวียนอื่น,518300,519998,"['202', '202']"
เงินสดจ่ายดอกเบี้ยจ่าย,เงินสดจ่ายดอกเบี้ยจ่าย,519600,519999,"['(258)', '-']"
เงินสดจ่ายซื้อสินทรัพย์ทางการเงินหมุนเวียนอื่น,เงินสดจ่ายซื้อสินทรัพย์ทางการเงินหมุนเวียนอื่น,520300,529999,"['(79,360)', '-']"
เงินสดรับจากการจำหน่ายสินทรัพย์ทางการเงินหมุนเวียนอื่น,เงินสดรับจากการจำหน่ายสินทรัพย์ทางการเงินหมุนเวียนอื่น,520210,520200,"['153,353', '-']"
เงินสดรับเงินปันผลรับ,เงินสดรับเงินปันผลรับ,529700,529999,"['2,471', '2,471']"
เงินสดจ่ายซื้ออสังหาริมทรัพย์เพื่อการลงทุน,เงินสดจ่ายซื้ออสังหาริมทรัพย์เพื่อการลงทุน,521730,521700,"['(12,025)', '-']"
เงินสดจ่ายซื้อส่วนปรับปรุงอาคารเช่าและอุปกรณ์,เงินสดจ่ายซื้อส่วนปรับปรุงอาคารเช่าและอุปกรณ์,521710,521700,"['(634)', '-']"
เงินสดรับจากการจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์,ที่ดิน อาคาร และอุปกรณ์,521610,521600,"['383', '-']"
เงินสดรับชำระลูกหนี้ตามสัญญาเช่าการเงิน,ที่ดิน อาคาร และอุปกรณ์,521610,521600,"['-', '339']"
เงินสดสุทธิได้มาจากกิจกรรมลงทุน,เงินสดสุทธิได้มาจากกิจกรรมลงทุน,529999,509999,"['64,188', '2,810']"
เงินสดรับเงินกู้ยืมระยะสั้นจากบริษัทอื่น,เงินสดรับจากเงินกู้ยืมระยะสั้น - บุคคลหรือกิจการที่เกี่ยวข้องกัน,530311,530310,"['30,000', '30,000']"
เงินสดจ่ายดอกเบี้ยล่วงหน้าเงินกู้ยืมระยะสั้นจากบุคคลและบริษัทอื่น,จ่ายดอกเบี้ย,539600,539999,"['(111)', '(111)']"
เงินสดจ่ายดอกเบี้ยเงินกู้ยืมระยะสั้นจากบุคคลและบริษัทอื่น,เงินสดจ่ายดอกเบี้ยเงินกู้ยืมระยะสั้นจากบุคคลและบริษัทอื่น,530412,530410,"['(1,763)', '(1,763)']"
เงินสดรับเงินกู้ยืมระยะสั้นจากบริษัทที่เกี่ยวข้องกัน,เงินสดรับจากเงินกู้ยืมระยะสั้น - บุคคลหรือกิจการที่เกี่ยวข้องกัน,530311,530310,"['-', '75,228']"
เงินสดจ่ายชำระเงินกู้ยืมระยะสั้นจากบริษัทที่เกี่ยวข้องกัน,เงินสดจ่ายชำระเงินกู้ยืมระยะสั้นจากบริษัทที่เกี่ยวข้องกัน,530411,530410,"['-', '(93,978)']"
เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,530500,539999,"['(2,034)', '(1,921)']"
เงินสดจ่ายชำระคืนหุ้นกู้,เงินสดจ่ายชำระคืนหุ้นกู้,530800,539999,"['(110,032)', '(40,009)']"
เงินสดรับจากการเพิ่มทุน,เงินสดรับจากการเพิ่มทุน,539900,539999,"['61,000', '61,000']"
เงินสดและรายการเทียบเท่าเงินสดต้นงวด,เงินสดและรายการเทียบเท่าเงินสดต้นงวด,599998,599999,"['922', '4']"
เงินสดและรายการเทียบเท่าเงินสดปลายงวด,เงินสดและรายการเทียบเท่าเงินสดปลายงวด,599999,,"['2,234', '5']"
