account_name,taxonomy_account_name,account_code,parent_account_code,values
หุ้นสามัญจำนวน{{number}}หุ้นมูลค่าที่ตราไว้หุ้นละ{{number}}บาท,หุ้นสามัญจำนวน{{number}}หุ้นมูลค่าที่ตราไว้หุ้นละ{{number}}บาท,310120,310100,"['600,010,000', '600,010,000']"
หุ้นสามัญจำนวน{{number}}หุ้นมูลค่าที่ได้รับชำระแล้วหุ้นละ{{number}}บาท,หุ้นสามัญจำนวน{{number}}หุ้นมูลค่าที่ได้รับชำระแล้วหุ้นละ{{number}}บาท,310220,310200,"['594,292,336', '594,292,336']"
ส่วนเกินมูลค่าหุ้นสามัญ,ส่วนเกินมูลค่าหุ้นสามัญ,310420,310400,"['895,385,444', '8,541,105,044']"
ส่วนเกินทุนจากการเปลี่ยนแปลงส่วนได้เสียในบริษัทย่อย,ส่วนเกิน (ต่ำกว่า) ทุนจากการเปลี่ยนแปลงส่วนได้เสียในความเป็นเจ้าของในบริษัทย่อย,319921,319910,"['1,383,917', '-']"
สำรองตามกฎหมาย,สำรองตามกฎหมาย,310611,310610,"['103,769,530', '44,341,296']"
สำรองทั่วไป,สำรองทั่วไป,310619,310610,"['1,136,277,450', '-']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,310600,"['7,805,101,090', '40,164,675']"
องค์ประกอบอื่นของส่วนของเจ้าของ,องค์ประกอบอื่นของส่วนของเจ้าของ,319990,319900,"['(1,991,439,665)', '-']"
รวมส่วนของผู้เป็นเจ้าของของบริษัท,รวมส่วนของผู้เป็นเจ้าของของบริษัท,319999,309998,"['8,544,770,102', '9,219,903,351']"
ส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,309998,"['115,782,771', '-']"
รวมส่วนของเจ้าของ,รวมส่วนของเจ้าของ,309998,309999,"['8,660,552,873', '9,219,903,351']"
รวมหนี้สินและส่วนของเจ้าของ,รวมหนี้สินและส่วนของเจ้าของ,309999,,"['50,860,070,295', '9,463,943,164']"
เบี้ยประกันภัยรับ,เบี้ยประกันภัยรับ,410126,400299,"['6,389,610,843', '-']"
หักเบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,หักเบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,420200,400299,"['(4,566,842,996)', '-']"
เบี้ยประกันภัยรับสุทธิ,เบี้ยประกันภัยรับสุทธิ,400299,400399,"['1,822,767,847', '-']"
จากงวดก่อน,จากงวดก่อน,420300,400399,"['343,771,761', '-']"
เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิ,เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิ,400399,419999,"['2,166,539,608', '-']"
รายได้ค่าจ้างและค่าบำเหน็จ,รายได้ค่าจ้างและค่าบำเหน็จ,410127,419999,"['1,332,375,629', '-']"
รายได้จากการลงทุนสุทธิ,รายได้จากการลงทุนสุทธิ,410128,419999,"['188,682,474', '207,092']"
กำไรจากเงินลงทุน,กำไรจากเงินลงทุน,431630,431600,"['8,100,095', '-']"
กำไร(ขาดทุน)จากการปรับมูลค่ายุติธรรมของเงินลงทุน,กำไร(ขาดทุน)จากการปรับมูลค่ายุติธรรมของเงินลงทุน,431640,431600,"['(1,856)', '-']"
รายได้ค่าบริการอื่น,รายได้อื่น,410200,419999,"['3,051,680', '-']"
รายได้อื่น,รายได้อื่น,410200,419999,"['21,692,240', '-']"
รวมรายได้,รวมรายได้,419999,409994,"['3,720,439,870', '207,092']"
ค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการค่าสินไหมทดแทน,ค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการค่าสินไหมทดแทน,420900,429999,"['4,161,536,535', '-']"
หักค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,หักค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,421000,429999,"['(1,812,160,679)', '-']"
ค่าจ้างและค่าบำเหน็จ,ค่าจ้างและค่าบำเหน็จ,421100,429999,"['731,273,756', '-']"
ค่าใช้จ่ายในการรับประกันภัยอื่น,ค่าใช้จ่ายในการรับประกันภัยอื่น,421200,429999,"['480,829,833', '-']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,429999,"['1,314,919', '1,314,919']"
ต้นทุนบริการ,ค่าใช้จ่ายอื่น,429800,429999,"['24,085,510', '-']"
ค่าใช้จ่ายในการดำเนินงาน,ค่าใช้จ่ายในการดำเนินงาน,422100,429999,"['542,229,565', '14,219,378']"
(กลับรายการ)ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,429999,"['(2,944,631)', '-']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,409994,"['4,126,164,808', '15,534,297']"
กำไร(ขาดทุน)ก่อนภาษีเงินได้,กำไร(ขาดทุน)ก่อนภาษีเงินได้,409994,409995,"['(405,724,938)', '(15,327,205)']"
รายได้(ค่าใช้จ่าย)ภาษีเงินได้,ภาษีเงินได้,439800,409995,"['87,851,200', '-']"
กำไร(ขาดทุน)สุทธิสำหรับงวด,กำไร(ขาดทุน)สุทธิสำหรับงวด,409996,,"['(317,873,738)', '(15,327,205)']"
มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,441000,409998,"['(878,902,182)', '-']"
และการด้อยค่าที่โอนเข้าไปยังกำไรหรือขาดทุน,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,441000,409998,"['47,680,312', '-']"
ภาษีเงินได้ที่เกี่ยวกับรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ที่เกี่ยวกับรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,409998,"['166,244,373', '-']"
กำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับงวดสุทธิจากภาษี,กำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับงวดสุทธิจากภาษี,409998,409999,"['(664,977,497)', '-']"
กำไร(ขาดทุน)เบ็ดเสร็จรวมสำหรับงวด,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,409999,,"['(982,851,235)', '(15,327,205)']"
ส่วนของผู้เป็นเจ้าของของบริษัท,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่,460100,,"['(315,976,440)', '-']"
ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,,"['(1,897,298)', '-']"
ส่วนของผู้เป็นเจ้าของของบริษัท,ส่วนของผู้เป็นเจ้าของของบริษัท,470100,,"['(974,617,074)', '-']"
ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,,"['(8,234,161)', '-']"
กำไร(ขาดทุน)ต่อหุ้นขั้นพื้นฐาน(บาท),กำไร(ขาดทุน)ต่อหุ้นขั้นพื้นฐาน(บาท),480100,,"['(0.53)', '(0.03)']"
เบี้ยประกันภัยรับ,เบี้ยประกันภัยรับ,410126,400299,"['14,482,092,409', '-']"
หักเบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,หักเบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,420200,400299,"['(10,097,035,463)', '-']"
เบี้ยประกันภัยรับสุทธิ,เบี้ยประกันภัยรับสุทธิ,400299,400399,"['4,385,056,946', '-']"
จากงวดก่อน,จากงวดก่อน,420300,400399,"['(115,630,722)', '-']"
เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิ,เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิ,400399,419999,"['4,269,426,224', '-']"
รายได้ค่าจ้างและค่าบำเหน็จ,รายได้ค่าจ้างและค่าบำเหน็จ,410127,419999,"['2,723,802,638', '-']"
รายได้จากการลงทุนสุทธิ,รายได้จากการลงทุนสุทธิ,410128,419999,"['322,375,454', '891,630,596']"
กำไรจากเงินลงทุน,กำไรจากเงินลงทุน,431630,431600,"['48,905,477', '-']"
กำไร(ขาดทุน)จากการปรับมูลค่ายุติธรรมของเงินลงทุน,กำไร(ขาดทุน)จากการปรับมูลค่ายุติธรรมของเงินลงทุน,431640,431600,"['(2,356)', '-']"
รายได้ค่าบริการอื่น,รายได้อื่น,410200,419999,"['3,051,680', '-']"
รายได้อื่น,รายได้อื่น,410200,419999,"['118,866,819', '-']"
รวมรายได้,รวมรายได้,419999,409994,"['7,486,425,936', '891,630,596']"
ค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการค่าสินไหมทดแทน,ค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการค่าสินไหมทดแทน,420900,429999,"['7,710,523,012', '-']"
หักค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,หักค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,421000,429999,"['(3,916,175,402)', '-']"
ค่าจ้างและค่าบำเหน็จ,ค่าจ้างและค่าบำเหน็จ,421100,429999,"['1,431,753,964', '-']"
ค่าใช้จ่ายในการรับประกันภัยอื่น,ค่าใช้จ่ายในการรับประกันภัยอื่น,421200,429999,"['835,936,352', '-']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,429999,"['1,553,334', '1,553,334']"
ต้นทุนบริการ,ค่าใช้จ่ายอื่น,429800,429999,"['24,085,510', '-']"
ค่าใช้จ่ายในการดำเนินงาน,ค่าใช้จ่ายในการดำเนินงาน,422100,429999,"['1,006,613,137', '18,578,545']"
(กลับรายการ)ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,(กลับรายการ)ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,429999,"['(2,031,368)', '-']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,409994,"['7,092,258,539', '20,131,879']"
กำไร(ขาดทุน)ก่อนภาษีเงินได้,กำไร(ขาดทุน)ก่อนภาษีเงินได้,409994,409995,"['394,167,397', '871,498,717']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,439800,409995,"['(74,216,283)', '-']"
กำไร(ขาดทุน)สุทธิสำหรับงวด,กำไร(ขาดทุน)สุทธิสำหรับงวด,409996,,"['319,951,114', '871,498,717']"
กำไร(ขาดทุน)จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,กำไร(ขาดทุน)จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,441000,409998,"['(801,292,750)', '-']"
และการด้อยค่าที่โอนเข้าไปยังกำไรหรือขาดทุน,และการด้อยค่าที่โอนเข้าไปยังกำไรหรือขาดทุน,441000,409998,"['66,305,159', '-']"
ภาษีเงินได้ที่เกี่ยวกับรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ที่เกี่ยวกับรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,409998,"['146,997,518', '-']"
กำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับงวดสุทธิจากภาษี,กำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับงวดสุทธิจากภาษี,409998,409999,"['(587,990,073)', '-']"
กำไร(ขาดทุน)เบ็ดเสร็จรวมสำหรับงวด,กำไร(ขาดทุน)เบ็ดเสร็จรวมสำหรับงวด,409999,,"['(268,038,959)', '871,498,717']"
ส่วนของผู้เป็นเจ้าของของบริษัท,ส่วนของผู้เป็นเจ้าของของบริษัท,460100,,"['315,724,479', '-']"
ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,,"['4,226,635', '-']"
ส่วนของผู้เป็นเจ้าของของบริษัท,ส่วนของผู้เป็นเจ้าของของบริษัท,470100,,"['(266,662,378)', '-']"
ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,,"['(1,376,581)', '-']"
กำไร(ขาดทุน)ต่อหุ้นขั้นพื้นฐาน(บาท),กำไร(ขาดทุน)ต่อหุ้นขั้นพื้นฐาน(บาท),480100,,"['0.53', '1.47']"
เบี้ยประกันภัยรับจากการรับประกันภัยโดยตรง,เบี้ยประกันภัยรับจากการรับประกันภัยโดยตรง,550010,559999,"['13,445,856,731', '-']"
เงินรับ(จ่าย)เกี่ยวกับการประกันภัยต่อ,เงินรับ(จ่าย)เกี่ยวกับการประกันภัยต่อ,550022,559999,"['(2,233,605,102)', '-']"
ค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง,ค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง,550024,559999,"['(7,424,425,280)', '-']"
ค่าใช้จ่ายในการจัดการค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง,ค่าใช้จ่ายในการจัดการค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง,550024,559999,"['(337,248,322)', '-']"
ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง,ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง,550021,559999,"['(1,296,091,956)', '-']"
ค่าใช้จ่ายในการรับประกันภัยอื่น,ค่าใช้จ่ายในการรับประกันภัยอื่น,550025,559999,"['(808,266,475)', '-']"
เงินสดรับจากค่าบริการอื่น,รายได้อื่น,550019,559999,"['46,649,735', '-']"
ดอกเบี้ยรับ,ดอกเบี้ยรับ,559500,559999,"['53,349,259', '207,092']"
เงินปันผลรับ,เงินปันผลรับ,559700,559999,"['281,148,835', '891,423,504']"
รายได้อื่น,รายได้อื่น,550019,559999,"['116,277,572', '-']"
ค่าใช้จ่ายในการดำเนินงาน,ค่าใช้จ่ายในการดำเนินงาน,550028,559999,"['(914,356,182)', '(15,430,572)']"
ภาษีเงินได้,ภาษีเงินได้,559900,559999,"['(7,581,040)', '-']"
เงินรับเกี่ยวกับสินทรัพย์ทางการเงิน,เงินรับเกี่ยวกับสินทรัพย์ทางการเงิน,550030,559999,"['4,626,993,016', '-']"
เงินจ่ายเกี่ยวกับสินทรัพย์ทางการเงิน,เงินจ่ายเกี่ยวกับสินทรัพย์ทางการเงิน,550040,559999,"['(4,270,901,027)', '-']"
อื่นๆ,อื่นๆ,555000,559999,"['(324,918,738)', '43,781,605']"
เงินสดสุทธิได้มา(ใช้ไป)จากกิจกรรมดำเนินงาน,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,559999,509999,"['952,881,026', '919,981,629']"
เงินสดรับจากการขายที่ดินอาคารและอุปกรณ์,เงินสดรับจากการขายที่ดินอาคารและอุปกรณ์,521610,521600,"['186,917', '-']"
เงินสดรับจากการซื้อบริษัทย่อย,รายการอื่น ๆ (กิจกรรมลงทุน),529900,529999,"['37,545,425', '-']"
เงินสดจ่ายเพื่อซื้อที่ดินอาคารและอุปกรณ์,เงินสดจ่ายเพื่อซื้อที่ดินอาคารและอุปกรณ์,521710,521700,"['(28,125,579)', '-']"
เงินสดจ่ายเพื่อซื้อสินทรัพย์ไม่มีตัวตน,เงินสดจ่ายเพื่อซื้อสินทรัพย์ไม่มีตัวตน,521720,521700,"['(10,103,036)', '-']"
เงินสดจ่ายเพื่อซื้อบริษัทย่อยสุทธิ,เงินสดจ่ายเพื่อซื้อบริษัทย่อยสุทธิ,521200,529999,"['-', '(159,999,970)']"
เงินสดสุทธิใช้ไปจากกิจกรรมลงทุน,เงินสดสุทธิใช้ไปจากกิจกรรมลงทุน,529999,509999,"['(496,273)', '(159,999,970)']"
เงินทดลองจ่ายพนักงาน,เงินทดลองจ่ายพนักงาน,539900,539999,"['(10,058,869)', '(766)']"
เงินสดรับจากเงินยืมบริษัทที่เกี่ยวข้องกัน,เงินสดรับจากเงินยืมบริษัทที่เกี่ยวข้องกัน,539900,539999,"['-', '236,946']"
เงินกู้ยืมจากกิจการที่เกี่ยวข้องกัน,เงินกู้ยืมจากกิจการที่เกี่ยวข้องกัน,539900,539999,"['180,000,000', '180,000,000']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,539600,539999,"['(1,553,334)', '(1,553,334)']"
จ่ายชำระหนี้ตามสัญญาเช่า,จ่ายชำระหนี้ตามสัญญาเช่า,530500,539999,"['(19,343,753)', '-']"
จ่ายปันผล,จ่ายเงินปันผล,539800,539999,"['(781,155,883)', '(772,579,387)']"
เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น(ลดลง)สุทธิ,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น(ลดลง)สุทธิ,509999,599999,"['320,272,914', '166,085,118']"
เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,599998,599999,"['2,475,129,985', '460,660']"
เงินสดและรายการเทียบเท่าเงินสดณวันสิ้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันสิ้นงวด,599999,,"['2,795,402,899', '166,545,778']"
